htchem_id,compound_id,smiles,molecule_name,source_type,ocnt_id,batch_id,pec50,corrected_pec50,corrected_pec50_se,corrected_pec50_ci95,product_yield_percent,volatility,cad_yield_volatility_note,emax_normalized
14,13702,C[C@@H](NC(=O)Cn1ncc(=O)c2ccccc12)c1cn2c(Br)cccc2n1,OCNT-2434324,crude,OCNT-2434324,ZZ-001,4.167491087293763,5.154773466106664,0.3166460846210867,0.62062632585733,10.297163798597834,Non-volatile,Non-volatile,0.775
45,13733,O=C(Cn1ncc(=O)c2ccccc12)NCc1ccc2nsnc2c1,OCNT-2434338,crude,OCNT-2434338,ZZ-001,1.7544873321858503,2.062313281138989,0.5539078283823545,1.0856593436294149,49.223676857986746,Non-volatile,Non-volatile,1.25
175,13863,CC1(C)CN(C2(CNC(=O)Cn3ncc(=O)c4ccccc34)CCCCC2)CCO1,OCNT-2434340,crude,OCNT-2434340,ZZ-001,4.094204119632131,4.692981551209254,0.3281960018690837,0.6432641636634041,25.18967524386817,Non-volatile,Non-volatile,0.879
201,13889,CC(Cn1nc(C(F)(F)F)cc1C1CC1)NC(=O)Cn1ncc(=O)c2ccccc12,OCNT-2434350,crude,OCNT-2434350,ZZ-001,4.866461091629782,5.198014490123056,0.1896236191231678,0.371662293481409,46.60651196402762,Non-volatile,Non-volatile,0.597
178,13866,O=C(Cn1ncc(=O)c2ccccc12)NC1CCN(c2ccc(C(F)(F)F)cn2)CC1,OCNT-2434366,crude,OCNT-2434366,ZZ-001,2.9355420107730814,3.0053066601778538,0.6939875696604235,1.36021563653443,85.15994074785812,Non-volatile,Non-volatile,0.668
74,13762,COCC(NC(=O)Cn1ncc(=O)c2ccccc12)c1cc2ccccc2s1,OCNT-2434369,crude,OCNT-2434369,ZZ-001,4.950781977329818,4.995832660316915,0.2823431986097806,0.55339266927517,90.14659286888862,Non-volatile,Non-volatile,0.727
200,13888,O=C(Cn1ncc(=O)c2ccccc12)NCc1nccc(C(F)(F)F)n1,OCNT-2434373,crude,OCNT-2434373,ZZ-001,5.287350298372789,5.842655188358169,0.2313501944503979,0.45344638112278,27.84165900091989,Non-volatile,Non-volatile,0.593
126,13814,CC(NC(=O)Cn1ncc(=O)c2ccccc12)C1OCCc2sccc21,OCNT-2434376,crude,OCNT-2434376,ZZ-001,1.7520267336381934,2.1034409047837577,0.5520587053905776,1.082035062565532,44.52314445331205,Non-volatile,Non-volatile,1.24
71,13759,CC(NC(=O)Cn1ncc(=O)c2ccccc12)c1cccc(NC(=O)c2ccccc2)c1,OCNT-2434377,crude,OCNT-2434377,ZZ-001,4.634512015109101,4.719742847952093,0.2990931462297635,0.5862225666103364,82.18057340186317,Non-volatile,Non-volatile,0.979
70,13758,O=C(Cn1ncc(=O)c2ccccc12)NCC(O)COc1ccc(I)cc1,OCNT-2434385,crude,OCNT-2434385,ZZ-001,1.7423214251308154,2.1860979569492534,0.5542478237070677,1.0863257344658528,35.99344934292489,Non-volatile,Non-volatile,1.24
155,13843,Cc1ccc(CNC(=O)Cn2ncc(=O)c3ccccc23)c(OCC2CCOC2)c1,OCNT-2434399,crude,OCNT-2434399,ZZ-001,4.6020599913279625,4.744840863465526,0.2551033534058056,0.5000025726753791,71.9812075169932,Non-volatile,Non-volatile,0.731
198,13886,CC(C)(C)OC1CC(NC(=O)Cn2ncc(=O)c3ccccc23)C1n1cccn1,OCNT-2434400,crude,OCNT-2434400,ZZ-001,3.8297382846050425,4.042735127962722,0.3243628764507819,0.6357512378435325,61.23548425715312,Non-volatile,Non-volatile,0.944
172,13860,CC(C)Oc1ccc2[nH]cc(CNC(=O)Cn3ncc(=O)c4ccccc34)c2c1,OCNT-2434403,crude,OCNT-2434403,ZZ-001,5.384049948343599,6.634731285219742,0.2589014324978745,0.5074468076958342,5.614597954682175,Non-volatile,Non-volatile,0.838
5,13693,Cc1nc2c(cc(OCCNC(=O)Cn3ncc(=O)c4ccccc34)c3ccsc23)s1,OCNT-2434406,crude,OCNT-2434406,ZZ-001,4.51427857351842,5.3088373033852125,0.2179903284167753,0.4272610436968796,16.048752153186715,Non-volatile,Non-volatile,0.673
136,13824,O=C(Cn1ncc(=O)c2ccccc12)NCCC1CSc2ccccc2O1,OCNT-2434408,crude,OCNT-2434408,ZZ-001,4.043831569524636,4.454436802067046,0.1660655503421619,0.3254884786706373,38.85033495126159,Non-volatile,Non-volatile,1.31
81,13769,CN(C)S(=O)(=O)c1cccc(F)c1CNC(=O)Cn1ncc(=O)c2ccccc12,OCNT-2434412,crude,OCNT-2434412,ZZ-001,3.5816987086802548,3.673263971649357,0.3214570421273456,0.6300558025695974,80.99062250598563,Non-volatile,Non-volatile,1.15
158,13846,O=C(Cn1ncc(=O)c2ccccc12)NCCCC1CCCC1O,OCNT-2434417,crude,OCNT-2434417,ZZ-001,1.749579997691106,2.291335062670162,0.5507735009130748,1.0795160617896264,28.724001122109566,Non-volatile,Non-volatile,1.25
43,13731,Cc1ccc(Br)cc1C1(NC(=O)Cn2ncc(=O)c3ccccc23)CC1,OCNT-2434422,crude,OCNT-2434422,ZZ-001,5.46344155742847,5.652479705696439,0.154337076604317,0.3025006701444613,64.70857734751604,Non-volatile,Non-volatile,0.588
50,13738,O=C(Cn1ncc(=O)c2ccccc12)NCC1CCCCC1OCC(F)(F)F,OCNT-2434423,crude,OCNT-2434423,ZZ-001,4.886056647693163,6.043169370632706,0.2329672671513258,0.4566158436165986,6.96445725264169,Non-volatile,Non-volatile,0.791
196,13884,Cc1cc(C(F)F)nc(C2(NC(=O)Cn3ncc(=O)c4ccccc34)CCCC2)n1,OCNT-2434433,crude,OCNT-2434433,ZZ-001,4.623423042943488,4.904146869346368,0.1983701481559694,0.3888054903857,52.39335069096735,Non-volatile,Non-volatile,0.545
110,13798,CC(C)CC(NC(=O)Cn1ncc(=O)c2ccccc12)c1cccc(C#N)c1,OCNT-2434438,crude,OCNT-2434438,ZZ-001,5.077793722560983,5.106517095192727,0.1738243188093439,0.3406956648663141,93.6001678120505,Non-volatile,Non-volatile,1.02
129,13817,Cc1sc2ccccc2c1CCNC(=O)Cn1ncc(=O)c2ccccc12,OCNT-2434441,crude,OCNT-2434441,ZZ-001,4.954677021213342,5.3373752693374055,0.2227613915958592,0.4366123275278841,41.428742562792,Non-volatile,Non-volatile,0.579
217,13905,O=C(Cn1ncc(=O)c2ccccc12)NCCc1ccc2[nH]ncc2c1,OCNT-2434445,crude,OCNT-2434445,ZZ-001,1.856985199745905,2.569148464561417,0.6149223012980336,1.205247710544146,19.401563753007217,Non-volatile,Non-volatile,1.15
213,13901,O=C(Cn1ncc(=O)c2ccccc12)NC1CCS(=O)(=O)c2ccc(Cl)cc21,OCNT-2434465,crude,OCNT-2434465,ZZ-001,4.022733787572707,4.056181839934088,0.2642308531403793,0.5178924721551434,92.5874125874126,Non-volatile,Non-volatile,0.891
160,13848,CC(NC(=O)Cn1ncc(=O)c2ccccc12)c1ncc(-c2ccc(F)cc2)o1,OCNT-2434466,crude,OCNT-2434466,ZZ-001,1.7304870557820835,1.93730166688907,0.5508567172550997,1.0796791658199951,62.11341234686141,Non-volatile,Non-volatile,1.11
12,13700,O=C(Cn1ncc(=O)c2ccccc12)NCc1ccccc1COc1ccccc1,OCNT-2434476,crude,OCNT-2434476,ZZ-001,4.1791420105603,4.260840608799426,0.2711415730925396,0.5314374832613776,82.85169576560304,Non-volatile,Non-volatile,0.647
108,13796,CC(C)CC(NC(=O)Cn1ncc(=O)c2ccccc12)C(=O)N(C)C1CCSC1,OCNT-2434481,crude,OCNT-2434481,ZZ-001,4.250263684430939,4.4332822528446005,0.2636341133387292,0.5167228621439094,65.61172131804696,Non-volatile,Non-volatile,0.625
165,13853,O=C(Cn1ncc(=O)c2ccccc12)NCC(NC(=O)C1CC1)C(F)(F)F,OCNT-2434486,crude,OCNT-2434486,ZZ-001,3.504455662453552,3.601982045357549,0.2911641896425061,0.570681811699312,79.88654100132068,Non-volatile,Non-volatile,1.13
40,13728,O=C(Cn1ncc(=O)c2ccccc12)NCc1ccc(N2CCC(O)CC2)c(F)c1,OCNT-2434508,crude,OCNT-2434508,ZZ-001,3.248720896016658,3.3095599671696885,0.1478310245817184,0.289748808180168,86.9282484293089,Non-volatile,Non-volatile,0.471
17,13705,Cc1noc(C)c1COc1ccc(CNC(=O)Cn2ncc(=O)c3ccccc23)cc1,OCNT-2434509,crude,OCNT-2434509,ZZ-001,1.728158393463501,1.8344957988403647,0.5565680459975149,1.0908733701551292,78.28212290502793,Non-volatile,Non-volatile,1.14
161,13849,O=C(Cn1ncc(=O)c2ccccc12)NCC(c1ccccc1)S(=O)(=O)c1ccccc1,OCNT-2434511,crude,OCNT-2434511,ZZ-001,5.316052869248488,5.414951732728581,0.1627368403559206,0.3189642070976045,79.63447779687438,Non-volatile,Non-volatile,1.09
179,13867,O=C(Cn1ncc(=O)c2ccccc12)NCCOC1CCSCC1,OCNT-2434512,crude,OCNT-2434512,ZZ-001,1.6968039425795112,1.955822819549193,0.5287090713152419,1.0362697797778742,55.07837556125721,Non-volatile,Non-volatile,1.13
114,13802,CC(C)C(NC(=O)Cn1ncc(=O)c2ccccc12)c1ccc2[nH]c(=O)oc2c1,OCNT-2434519,crude,OCNT-2434519,ZZ-001,3.486782399932061,3.65167497148265,0.3197623749192365,0.6267342548417036,68.40808427437052,Non-volatile,Non-volatile,1.1
223,13911,Cc1cc2c(o1)CC(C)(C)CC2NC(=O)Cn1ncc(=O)c2ccccc12,OCNT-2434524,crude,OCNT-2434524,ZZ-001,4.220403508742176,5.310308620181574,0.2418133646333645,0.4739541946813944,8.130081300813007,Non-volatile,Non-volatile,1.09
52,13740,Cn1ncc2cc(CNC(=O)Cn3ncc(=O)c4ccccc34)cnc12,OCNT-2434525,crude,OCNT-2434525,ZZ-001,1.7721132953863266,1.837402084608672,0.5739895544302327,1.125019526683256,86.04214145775859,Non-volatile,Non-volatile,1.14
169,13857,O=C(Cn1ncc(=O)c2ccccc12)NC1(Cc2cccc(Br)c2)CCOC1,OCNT-2434527,crude,OCNT-2434527,ZZ-001,4.549750891680639,4.830220388732328,0.2055986132609286,0.40297328199142,52.42404200737533,Non-volatile,Non-volatile,0.541
88,13776,CC[C@H](NC(=O)Cn1ncc(=O)c2ccccc12)c1cc(OC)c(OC)cc1Br,OCNT-2434540,crude,OCNT-2434540,ZZ-001,4.954677021213342,5.239489384679874,0.2406044439909044,0.4715847102221727,51.90242344392541,Non-volatile,Non-volatile,0.634
19,13707,CC(NC(=O)Cn1ncc(=O)c2ccccc12)c1noc(Cc2ccccc2)n1,OCNT-2434550,crude,OCNT-2434550,ZZ-001,3.007004901568658,3.3020032312353096,0.3833298792018361,0.7513265632355989,50.699265820764495,Non-volatile,Non-volatile,0.487
195,13883,CC12CCCC(CNC(=O)Cn3ncc(=O)c4ccccc34)(CO1)C2,OCNT-2434570,crude,OCNT-2434570,ZZ-001,1.7931741239681502,2.001340249447728,0.5731429314023088,1.1233601455485251,61.92041729954434,Non-volatile,Non-volatile,1.13
222,13910,O=C(Cn1ncc(=O)c2ccccc12)NC1(c2cccc(OC(F)(F)F)c2)CCOCC1,OCNT-2434573,crude,OCNT-2434573,ZZ-001,4.423658649794207,4.657769141007116,0.2428866367030675,0.4760578079380123,58.32966857234239,Non-volatile,Non-volatile,0.61
173,13861,COc1cccc(C(NC(=O)Cn2ncc(=O)c3ccccc23)C2CC2)n1,OCNT-2434579,crude,OCNT-2434579,ZZ-001,4.394694953858891,4.633741579423809,0.2620734340878068,0.5136639308121014,57.67045454545454,Non-volatile,Non-volatile,0.625
189,13877,O=C(Cn1ncc(=O)c2ccccc12)NC(c1cnn(-c2ccccc2)c1)C1CCOCC1,OCNT-2434583,crude,OCNT-2434583,ZZ-001,4.886056647693163,4.917974315281608,0.1762755556677433,0.3455000891087769,92.91425144913052,Non-volatile,Non-volatile,0.515
61,13749,COc1ccc(CCCNC(=O)Cn2ncc(=O)c3ccccc23)cn1,OCNT-2434592,crude,OCNT-2434592,ZZ-001,3.2781893847874533,3.602843615022115,0.1411560626139612,0.2766658827233639,47.35281151056071,Non-volatile,Non-volatile,0.468
177,13865,CC(C)Cn1ccc(CNC(=O)Cn2ncc(=O)c3ccccc23)n1,OCNT-2434596,crude,OCNT-2434596,ZZ-001,1.747146969020107,1.8170786122001823,0.5613858572074997,1.1003162801266992,85.12720156555774,Non-volatile,Non-volatile,1.13
219,13907,O=C(Cn1ncc(=O)c2ccccc12)NCC1(c2ccc([N+](=O)[O-])cc2)CCCCC1,OCNT-2434610,crude,OCNT-2434610,ZZ-001,5.590066876668706,5.622359934472953,0.1460068588669912,0.2861734433793027,92.83397405093704,Non-volatile,Non-volatile,0.507
151,13839,Cc1cccc(C2(CNC(=O)Cn3ncc(=O)c4ccccc34)CC2)c1C,OCNT-2434614,crude,OCNT-2434614,ZZ-001,3.958607314841775,4.761592345332061,0.3147698571894994,0.6169489200914188,15.740371183396526,Semi-volatile,Semi-volatile,0.742
162,13850,CC(C)[C@@]12CC[C@H](NC(=O)Cn3ncc(=O)c4ccccc34)[C@@H]1C2,OCNT-2434618,crude,OCNT-2434618,ZZ-001,1.7594507517174005,1.830491402883522,0.5623564546292827,1.1022186510733942,84.91009931122858,Non-volatile,Non-volatile,1.13
183,13871,Cc1cc2ccc(CNC(=O)Cn3ncc(=O)c4ccccc34)cc2[nH]1,OCNT-2434623,crude,OCNT-2434623,ZZ-001,1.744727494896694,2.168619914934136,0.5512767691703451,1.0805024675738764,37.6797124600639,Non-volatile,Non-volatile,1.13
132,13820,O=C(Cn1ncc(=O)c2ccccc12)NCCc1cccc2cnccc12,OCNT-2434631,crude,OCNT-2434631,ZZ-001,3.1804560644581312,3.764097021142851,0.2270410686002215,0.4450004944564343,26.083090204228448,Non-volatile,Non-volatile,0.484
228,13916,O=C(Cn1ncc(=O)c2ccccc12)NCC1=CCCOC1,OCNT-2434637,crude,OCNT-2434637,ZZ-001,1.7520267336381934,1.9782423911365432,0.5528163713987003,1.0835200879414526,59.39971243709561,Non-volatile,Non-volatile,1.13
96,13784,CC(NC(=O)Cn1ncc(=O)c2ccccc12)C(=O)N1c2ccccc2CC1C,OCNT-2434641,crude,OCNT-2434641,ZZ-001,4.910094888560602,5.108762861316229,0.1724830942121482,0.3380668646558105,63.28955283737719,Non-volatile,Non-volatile,0.5
127,13815,COc1cccc2c1OCC(NC(=O)Cn1ncc(=O)c3ccccc13)C2,OCNT-2434653,crude,OCNT-2434653,ZZ-001,4.97061622231479,5.197813527871326,0.1634364408652896,0.3203354240959676,59.26560121765602,Non-volatile,Non-volatile,0.492
148,13836,O=C(Cn1ncc(=O)c2ccccc12)NC(c1ccccc1)C1CC1c1ccncc1,OCNT-2434654,crude,OCNT-2434654,ZZ-001,2.920818753952376,3.4936460426502505,0.2855080301634686,0.5595957391203985,26.740696278511404,Non-volatile,Non-volatile,1.25
137,13825,CC1(c2cccs2)CC1CNC(=O)Cn1ncc(=O)c2ccccc12,OCNT-2434664,crude,OCNT-2434664,ZZ-001,1.7520267336381934,2.2572808468301733,0.5602683221051048,1.0981259113260051,31.24250779189643,Non-volatile,Non-volatile,1.13
211,13899,O=C(Cn1ncc(=O)c2ccccc12)NC(c1ccc(F)cc1)c1cccs1,OCNT-2434666,crude,OCNT-2434666,ZZ-001,4.987162775294828,5.025396562515821,0.2441272936654591,0.4784894955842998,91.57274076451004,Non-volatile,Non-volatile,0.819
163,13851,CC(NC(=O)Cn1ncc(=O)c2ccccc12)c1nc2ccccc2n1C(F)F,OCNT-2434669,crude,OCNT-2434669,ZZ-001,4.3585258894959,4.376230754663902,0.2287084376417914,0.4482685377779112,96.00528359284311,Non-volatile,Non-volatile,1.34
171,13859,O=C(Cn1ncc(=O)c2ccccc12)NCc1c(Cl)cccc1-n1ccnc1,OCNT-2434671,crude,OCNT-2434671,ZZ-001,3.7594507517174,4.386694808538773,0.2435394127097007,0.4773372489110135,23.59152107709569,Non-volatile,Non-volatile,1.14
69,13757,CN1CCN(CCCNC(=O)Cn2ncc(=O)c3ccccc23)C(c2ccccc2)C1,OCNT-2434701,crude,OCNT-2434701,ZZ-001,3.4672456210075024,3.518987907266108,0.301712606216686,0.5913567081847046,88.76826135816343,Non-volatile,Non-volatile,1.15
119,13807,O=C(Cn1ncc(=O)c2ccccc12)NC(CC1CC1)c1ccc(Cl)cn1,OCNT-2434707,crude,OCNT-2434707,ZZ-001,3.9913998282380825,4.060950861940146,0.3232368214159564,0.6335441699752745,85.20183852917665,Non-volatile,Non-volatile,0.923
176,13864,Cc1nn(C)c(C)c1C(NC(=O)Cn1ncc(=O)c2ccccc12)C(F)(F)F,OCNT-2434710,crude,OCNT-2434710,ZZ-001,3.707743928643524,4.287575442122732,0.3235082411880012,0.6340761527284824,26.31288614298323,Non-volatile,Non-volatile,1.02
204,13892,Cc1c(C(NC(=O)Cn2ncc(=O)c3ccccc23)C(C)C)oc2ccccc12,OCNT-2434719,crude,OCNT-2434719,ZZ-001,5.6307841425898575,5.885472263911017,0.1581234155445438,0.3099218944673059,55.63036106124078,Non-volatile,Non-volatile,0.553
154,13842,O=C(Cn1ncc(=O)c2ccccc12)NCC(F)(F)c1ccc(F)cc1F,OCNT-2434727,crude,OCNT-2434727,ZZ-001,1.749579997691106,1.9132044820964085,0.5566194252308114,1.0909740734523905,68.60811946991231,Non-volatile,Non-volatile,1.13
80,13768,O=C(Cn1ncc(=O)c2ccccc12)NCC1C2(CC2)C12CC2,OCNT-2434739,crude,OCNT-2434739,ZZ-001,1.7619538968712043,2.0498408830545243,0.5654969150204618,1.1083739534401051,51.53627368505388,Non-volatile,Non-volatile,1.13
215,13903,CC(C)(NC(=O)Cn1ncc(=O)c2ccccc12)c1ccc2c(c1)OCO2,OCNT-2434741,crude,OCNT-2434741,ZZ-001,4.214670164989233,4.729779283147001,0.2771867129966086,0.543285957473353,30.54153648962589,Non-volatile,Non-volatile,0.653
63,13751,O=C(Cn1ncc(=O)c2ccccc12)NCc1ccc2occc2c1,OCNT-2434746,crude,OCNT-2434746,ZZ-001,1.7594507517174005,1.9118802708493583,0.5546730571913502,1.0871591920950463,70.39964689832277,Non-volatile,Non-volatile,1.13
113,13801,O=C(Cn1ncc(=O)c2ccccc12)NC1(C23CC4CC(CC(C4)C2)C3)CC1,OCNT-2434751,crude,OCNT-2434751,ZZ-001,3.899629454882437,5.244774557782256,0.3368264657644201,0.6601798728982634,4.517049992014055,Semi-volatile,Semi-volatile,0.849
187,13875,CC1(C)C2CCC13CCN(C(=O)Cn1ncc(=O)c4ccccc14)C3C2,OCNT-2434790,crude,OCNT-2434790,ZZ-001,4.812479279163537,5.041641074245798,0.2024688475134805,0.3968389411264219,58.99812435150451,Non-volatile,Non-volatile,0.524
197,13885,Cc1ncc2c(n1)C1CCCCC1N(C(=O)Cn1ncc(=O)c3ccccc13)C2,OCNT-2434802,crude,OCNT-2434802,ZZ-001,3.496209316942819,3.745403884128332,0.3244430564275131,0.6359083905979257,56.33851984839418,Non-volatile,Non-volatile,1.07
191,13879,O=C(Cn1ncc(=O)c2ccccc12)N1CCCC1c1cccc(I)c1,OCNT-2434813,crude,OCNT-2434813,ZZ-001,5.667561540084395,6.013114960441096,0.17560699046758,0.3441897013164567,45.1280512204882,Non-volatile,Non-volatile,0.58
101,13789,CC1=CC2CCCC(C1)N2C(=O)Cn1ncc(=O)c2ccccc12,OCNT-2434815,crude,OCNT-2434815,ZZ-001,4.503070351926785,4.987923692462823,0.1690229392483397,0.331284960926746,32.74512551547424,Non-volatile,Non-volatile,0.49
53,13741,O=C(Cn1ncc(=O)c2ccccc12)N1CCN(c2cccc3[nH]ncc23)CC1,OCNT-2434820,crude,OCNT-2434820,ZZ-001,1.723538195826756,2.6240128299720697,0.5493631490912174,1.076751772218786,12.575503020120804,Non-volatile,Non-volatile,1.13
153,13841,COC(=O)c1cc(Br)c2c(c1)CN(C(=O)Cn1ncc(=O)c3ccccc13)CCO2,OCNT-2434844,crude,OCNT-2434844,ZZ-001,3.853871964321762,4.04729817629961,0.3333880988803245,0.6534406738054361,64.05806090192469,Non-volatile,Non-volatile,0.872
76,13764,Cc1cc(C)cc(OCC(=O)N2CCN(C(=O)Cn3ncc(=O)c4ccccc34)[C@H](C)C2)c1,OCNT-2434847,crude,OCNT-2434847,ZZ-001,4.202732459169283,4.338041592063426,0.2210367428449111,0.4332320159760258,73.23030907278165,Non-volatile,Non-volatile,0.563
205,13893,O=C(Cn1ncc(=O)c2ccccc12)N1CCC([C@@H]2OCC[C@H]2NC(=O)C(F)(F)F)CC1,OCNT-2434848,crude,OCNT-2434848,ZZ-001,3.447331783887807,3.868613591640599,0.3115943401385972,0.6107249066716506,37.90689325035903,Non-volatile,Non-volatile,1.11
47,13735,CC(C)C1N(C(=O)Cn2ncc(=O)c3ccccc23)CC12CC=CC2,OCNT-2434852,crude,OCNT-2434852,ZZ-001,4.170696227168975,4.483050560870945,0.2907778561099934,0.5699245979755871,48.71308858739026,Non-volatile,Non-volatile,0.771
142,13830,O=C(Cn1ncc(=O)c2ccccc12)N1CCP(=O)(c2ccccc2)CC1,OCNT-2434855,crude,OCNT-2434855,ZZ-001,3.3736596326249577,4.248305062548152,0.3652407416064706,0.7158718535486824,13.346106006500024,Non-volatile,Non-volatile,1.19
193,13881,CC(C)C(C)N(C(=O)Cn1ncc(=O)c2ccccc12)C1CC1,OCNT-2434868,crude,OCNT-2434868,ZZ-001,5.815308569182402,6.860701099073328,0.1642311530597422,0.3218930599970948,9.00756635573882,Semi-volatile,Semi-volatile,0.468
46,13734,CCc1ncc2c(n1)CC1CCC2N1C(=O)Cn1ncc(=O)c2ccccc12,OCNT-2434869,crude,OCNT-2434869,ZZ-001,3.844663962534938,3.8911184812283226,0.3277376028060893,0.6423657014999351,89.85566886140998,Non-volatile,Non-volatile,0.869
57,13745,O=C(Cn1ncc(=O)c2ccccc12)N1CC(O[C@@H]2CCCC[C@H]2O)C1,OCNT-2434877,crude,OCNT-2434877,ZZ-001,4.009217308196862,4.315711962117543,0.1771997708361047,0.3473115508387653,49.3747996152613,Non-volatile,Non-volatile,1.19
55,13743,COc1ccccc1-c1csc(C2CCCN(C(=O)Cn3ncc(=O)c4ccccc34)C2)n1,OCNT-2434881,crude,OCNT-2434881,ZZ-001,6.044312249686494,6.292174396007527,0.1702844812350733,0.3337575832207437,56.51163254718864,Non-volatile,Non-volatile,0.503
166,13854,Cc1ccc(C)c(C2CN(C(=O)Cn3ncc(=O)c4ccccc34)C(C)CO2)c1,OCNT-2434884,crude,OCNT-2434884,ZZ-001,4.393618634889395,4.615214119919632,0.2817807459865153,0.55229026213357,60.035,Non-volatile,Non-volatile,0.645
152,13840,O=C(Cn1ncc(=O)c2ccccc12)N1CCCC1CC1(C(F)(F)F)N=N1,OCNT-2434888,crude,OCNT-2434888,ZZ-001,4.721246399047171,4.943889853521018,0.2835248823036071,0.55570876931507,59.89030785860122,Non-volatile,Non-volatile,0.631
138,13826,O=C(Cn1ncc(=O)c2ccccc12)N1CCCC2(C1)OC[C@H]1C[C@@H]21,OCNT-2434891,crude,OCNT-2434891,ZZ-001,4.189095719331299,4.479697656670489,0.2828450719609181,0.5543763410433995,51.21510443707816,Non-volatile,Non-volatile,1.05
26,13714,O=C(Cn1ncc(=O)c2ccccc12)N1C2CCCC1(F)CC2,OCNT-2434900,crude,OCNT-2434900,ZZ-001,4.732828271596986,5.396887736129509,0.226140737705015,0.4432358459018296,21.674073184402275,Non-volatile,Non-volatile,0.86
139,13827,CC(C)(C)OC(=O)CN(CCC(F)(F)F)C(=O)Cn1ncc(=O)c2ccccc12,OCNT-2434912,crude,OCNT-2434912,ZZ-001,4.221848749616356,4.930836962056737,0.1849951343918059,0.3625904634079395,19.543925009013343,Non-volatile,Non-volatile,0.507
95,13783,O=C(Cn1ncc(=O)c2ccccc12)N1CCC(Oc2ccc(Cl)cc2)CC1,OCNT-2434913,crude,OCNT-2434913,ZZ-001,4.0726296369609765,4.256315843595453,0.1606443429133401,0.3148629121101466,65.51093431415664,Non-volatile,Non-volatile,1.21
93,13781,O=C(Cn1ncc(=O)c2ccccc12)N1CCc2nc[nH]c2C1c1ccccn1,OCNT-2434931,crude,OCNT-2434931,ZZ-001,1.9507819773298185,2.1971480943373805,0.6140146886105682,1.2034687896767136,56.70663580862695,Non-volatile,Non-volatile,1.16
35,13723,O=C(Cn1ncc(=O)c2ccccc12)N1CC(Oc2ccncc2C(F)(F)F)C1,OCNT-2434950,crude,OCNT-2434950,ZZ-001,1.869666231504994,2.700468680397213,0.6018593547267808,1.1796443352644903,14.763779527559054,Non-volatile,Non-volatile,1.15
221,13909,N#Cc1cccc2c1CN(C(=O)Cn1ncc(=O)c3ccccc13)C2,OCNT-2434951,crude,OCNT-2434951,ZZ-001,2.6536470255493616,2.8774715146765395,0.4681740251355469,0.917621089265672,59.72766144501279,Non-volatile,Non-volatile,1.22
7,13695,CCOC(=O)C1CN(C(=O)Cn2ncc(=O)c3ccccc23)CC12CCCCCC2(F)F,OCNT-2434958,crude,OCNT-2434958,ZZ-001,5.080398976215889,5.074163977142439,0.1731627967036384,0.3393990815391313,101.44601670863813,Non-volatile,Non-volatile,0.675
65,13753,Cc1n[nH]c(C)c1C1CCCCCN1C(=O)Cn1ncc(=O)c2ccccc12,OCNT-2434979,crude,OCNT-2434979,ZZ-001,3.939302159646388,4.92602827166359,0.3663849297729784,0.7181144623550377,10.310361387921718,Non-volatile,Non-volatile,1.15
186,13874,CC(C)(C)[C@@H]1C[C@H](CO)CN(C(=O)Cn2ncc(=O)c3ccccc23)C1,OCNT-2434994,crude,OCNT-2434994,ZZ-001,3.570247719997592,3.792219759105076,0.3126931466392179,0.6128785674128672,59.98296934482067,Non-volatile,Non-volatile,1.05
8,13696,C#CCOC1CCCN(C(=O)Cn2ncc(=O)c3ccccc23)C1,OCNT-2435004,crude,OCNT-2435004,ZZ-001,3.280668713016273,3.4111329512097117,0.3188092658350933,0.6248661610367828,74.05182426208499,Non-volatile,Non-volatile,1.15
4,13692,COc1ccc(C(C)(O)C2CCCN2C(=O)Cn2ncc(=O)c3ccccc23)cc1,OCNT-2435005,crude,OCNT-2435005,ZZ-001,4.127843727251707,4.447500600928917,0.306712570683504,0.6011566385396679,47.900839664134345,Non-volatile,Non-volatile,0.704
107,13795,CCn1c2ccccc2c2cc(CN(CCCO)C(=O)Cn3ncc(=O)c4ccccc34)ccc12,OCNT-2435008,crude,OCNT-2435008,ZZ-001,5.09312646527793,5.127336156452908,0.3070332441345366,0.6017851585036919,92.42518080473089,Non-volatile,Non-volatile,0.963
79,13767,Cc1cc(=O)oc2cc(OCC3CCN(C(=O)Cn4ncc(=O)c5ccccc45)CC3)ccc12,OCNT-2435020,crude,OCNT-2435020,ZZ-001,5.657577319177793,5.983164293844784,0.1618099282195947,0.3171474593104056,47.25121990240781,Non-volatile,Non-volatile,0.491
23,13711,O=C(Cn1ncc(=O)c2ccccc12)N1CCSCC1CC(=O)N(Cc1ccsc1)C1CC1,OCNT-2435073,crude,OCNT-2435073,ZZ-001,5.518557371497695,5.927258619858962,0.1442841345231653,0.282796903665404,39.021032046932994,Non-volatile,Non-volatile,0.48
27,13715,O=C(Cn1ncc(=O)c2ccccc12)N1C[C@H]2CC[C@@H]1c1ccccc12,OCNT-2435085,crude,OCNT-2435085,ZZ-001,4.341988603342887,4.543490100286265,0.2298657824814271,0.4505369336635972,62.877968681164646,Non-volatile,Non-volatile,1.23
199,13887,Cc1ccc2oc(CN(Cc3ccco3)C(=O)Cn3ncc(=O)c4ccccc34)cc2c1,OCNT-2435102,crude,OCNT-2435102,ZZ-001,1.744727494896694,1.899013472991753,0.5711483522165555,1.1194507703444487,70.09935499379031,Non-volatile,Non-volatile,1.13
