train_id,compound_id,molecule_name,smiles,pec50,counter_pec50,counter_emax,counter_emax_vs_pos_ctrl,log2fc_8_25e_6,log2fc_3_30e_5,logp,tpsa,exactmw,fractioncsp3,hba,hbd,num_heavy_atoms,num_heteroatoms,num_rotatable_bonds,num_rings,num_aromatic_rings,num_bridgehead_atoms,murcko_scaffold,pred,residual,abs_error,member_std,member_range,chemprop_family_mean,non_chemprop_mean,family_gap,abs_family_gap,nn_potent46_tanimoto,is_potent46,high_member_std_top10,high_family_gap_top10,chemprop_family_high_vs_non_top10,chemprop_family_low_vs_non_bottom10,high_abs_error_top10,underpredicted_top10,overpredicted_bottom10,has_counter,counter_above_main,has_single_conc_hi,has_single_conc_lo,single_hi_low,single_lo_low,near_potent46_t04,near_potent46_t03,high_logp_top10,high_mw_top10,high_tpsa_top10
2365,2365,OADMET-0002996,O=C(Cc1ccc2[nH]ncc2c1)NCC[C@H]1CCCC[C@H]1O,3.65,,,,,,2.1628000736236572,78.01000213623047,301.17901611328125,0.529411792755127,5,3,22,5,5,3,2,0,O=C(Cc1ccc2[nH]ncc2c1)NCCC1CCCCC1,3.369708295123091,0.2802917048769089,0.2802917048769089,0.2927383871891778,0.9215946197509766,3.2502737045288086,3.686520298322042,-0.4362465937932334,0.4362465937932334,0.23376623376623376,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2366,2366,OADMET-0002995,O=C(c1ccccc1)N1CCC(C(=O)N2CCCc3n[nH]cc32)CC1,3.43,3.03,1.62,1.2,-0.1710025851748189,-0.2079787995893044,2.241300106048584,69.30000305175781,338.1742858886719,0.42105263471603394,6,1,25,6,2,4,2,0,O=C(c1ccccc1)N1CCC(C(=O)N2CCCc3n[nH]cc32)CC1,3.0269391054088626,0.4030608945911376,0.4030608945911376,0.5578534970727099,1.5893912315368652,2.90378737449646,3.417120854059855,-0.513333479563395,0.513333479563395,0.25925925925925924,False,True,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False
2367,2367,OADMET-0002994,CC(C(=O)NC(C)(C)C(=O)Nc1ccccc1)c1ccccc1F,4.73,,,,1.4905165861564018,2.632124478381569,3.4626998901367188,58.20000076293945,328.15869140625,0.2631579041481018,4,2,24,5,5,2,2,0,O=C(Cc1ccccc1)NCC(=O)Nc1ccccc1,5.169567772022729,-0.4395677720227287,0.4395677720227287,0.08895756535836293,0.3125724792480469,5.203188896179199,5.096609989802043,0.10657890637715628,0.10657890637715628,0.2077922077922078,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
2368,2368,OADMET-0002993,Cc1cc(C(=O)N2CCCN(C(=O)CC3CCCC3)CC2)ccc1O,5.06,,,,1.0888658322335032,1.6916083728325768,2.9554200172424316,60.849998474121094,344.2099914550781,0.6000000238418579,5,1,25,5,3,3,1,0,O=C(CC1CCCC1)N1CCCN(C(=O)c2ccccc2)CC1,4.721305474262793,0.33869452573720693,0.33869452573720693,0.22163576077574462,0.7730059623718262,4.709944725036621,4.595250765482585,0.11469395955403616,0.11469395955403616,0.27631578947368424,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
2369,2369,OADMET-0002992,CC1(C(=O)Nc2ccc3c(c2)NC(=O)CCC3)CCc2ccccc2C1,6.02,,,,2.0982651311763543,1.9413052849453185,4.095099925994873,58.20000076293945,348.18377685546875,0.3636363744735718,4,2,26,4,2,4,2,0,O=C1CCCc2ccc(NC(=O)C3CCc4ccccc4C3)cc2N1,5.428449896238382,0.5915501037616178,0.5915501037616178,0.22592790144119101,0.7086682319641113,5.401177406311035,5.209898392359416,0.19127901395161917,0.19127901395161917,0.22784810126582278,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
2370,2370,OADMET-0002991,CCC(NC(=O)c1ccc(CO)cc1OC)C1Cc2ccccc2C1,5.15,4.74,1.52,1.08,1.5663251181417135,2.41147137752692,3.1108999252319336,58.560001373291016,339.1834411621094,0.380952388048172,4,2,25,4,6,3,2,0,O=C(NCC1Cc2ccccc2C1)c1ccccc1,5.251065228980721,-0.10106522898072079,0.10106522898072079,0.07193079847689453,0.2600283622741699,5.232859293619792,5.253744284311931,-0.020884990692138672,0.020884990692138672,0.275,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
2371,2371,OADMET-0002990,CC(=O)N1CS(=O)(=O)CC1C(=O)Nc1ccc(Cl)cc1C,3.35,1.91,1.58,1.15,,,1.1899199485778809,83.55000305175781,330.0440979003906,0.38461539149284363,6,1,21,8,2,2,1,0,O=C(Nc1ccccc1)C1CS(=O)(=O)CN1,3.2796139668492437,0.07038603315075642,0.07038603315075642,0.32218981762583154,1.02248215675354,3.2083256244659424,3.562194267908732,-0.35386864344278957,0.35386864344278957,0.19767441860465115,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2372,2372,OADMET-0002989,O=C(CCC1CCNCC1)Nc1ccc(-n2ccnc2)cc1,3.16,2.36,1.59,1.15,,,2.59060001373291,58.95000076293945,298.1793518066406,0.4117647111415863,5,2,22,5,5,3,2,0,O=C(CCC1CCNCC1)Nc1ccc(-n2ccnc2)cc1,2.8055613820992624,0.3544386179007377,0.3544386179007377,0.1785648433437126,0.6029019355773926,2.822451670964559,2.627593000729879,0.19485867023468018,0.19485867023468018,0.2465753424657534,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2373,2373,OADMET-0002988,COC(=O)CC1CN(C(=O)c2cc(C(F)(F)F)ccn2)c2ccccc21,5.18,,,,1.3367535012764555,0.6995898734524604,3.4075000286102295,59.5,364.1034851074219,0.2777777910232544,5,0,26,8,3,3,2,0,O=C(c1ccccn1)N1CCc2ccccc21,5.155428473463337,0.024571526536663058,0.024571526536663058,0.1842367547847303,0.583859920501709,5.200641791025798,4.934956471125285,0.2656853199005127,0.2656853199005127,0.25882352941176473,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
2374,2374,OADMET-0002987,Cc1conc1CS(=O)(=O)NC(C)c1oc2ccccc2c1C,5.61,4.08,1.6,1.17,1.64680067121361,2.0044031234818025,3.2182400226593018,85.33999633789062,334.0987243652344,0.3125,6,1,23,7,5,3,3,0,O=S(=O)(Cc1ccon1)NCc1cc2ccccc2o1,5.2184151980483415,0.3915848019516588,0.3915848019516588,0.15172786775715832,0.48970794677734375,5.2197807629903155,5.1420981884002686,0.0776825745900469,0.0776825745900469,0.18666666666666668,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
2375,2375,OADMET-0002986,Cn1ccnc(N2CCN(S(=O)(=O)c3ccccc3)CC2)c1=O,4.6,3.06,1.61,1.18,1.0567989429701257,1.7222774500134137,0.29120001196861267,75.51000213623047,334.1099548339844,0.3333333432674408,7,0,23,8,3,3,2,0,O=c1[nH]ccnc1N1CCN(S(=O)(=O)c2ccccc2)CC1,4.569755356288651,0.03024464371134883,0.03024464371134883,0.409324954692306,1.1051125526428223,4.426756699879964,4.415834069252014,0.010922630627949736,0.010922630627949736,0.2608695652173913,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
2376,2376,OADMET-0002985,O=C(Nc1ccn(-c2ncccc2Cl)n1)c1cccc(F)c1Br,5.105,2.12,1.58,1.15,1.255522754437208,1.939680909751052,4.0746002197265625,59.810001373291016,393.9632263183594,0.0,5,1,23,8,3,3,3,0,O=C(Nc1ccn(-c2ccccn2)n1)c1ccccc1,4.655505974547377,0.4494940254526236,0.4494940254526236,0.31481407645269593,0.9673247337341309,4.517874081929524,4.633026679356893,-0.11515259742736816,0.11515259742736816,0.25609756097560976,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
2377,2377,OADMET-0002984,Cc1c(C(=O)NCc2coc3ccccc23)cnn1C(C)C,5.09,,,,1.0910968360246378,1.713611866507919,3.448620080947876,60.060001373291016,297.1477355957031,0.29411765933036804,5,1,22,5,4,3,3,0,O=C(NCc1coc2ccccc12)c1cn[nH]c1,4.946529598374968,0.14347040162503166,0.14347040162503166,0.08676645210769442,0.2616415023803711,4.915175120035808,4.938984394073486,-0.02380927403767874,0.02380927403767874,0.2948717948717949,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
2378,2378,OADMET-0002983,C[C@H]1CC[C@H](NC(=O)c2ccccc2SCc2cccnc2)CC1,4.95,,,,1.0217928249933292,1.5845851072955055,4.682400226593018,41.9900016784668,340.1609191894531,0.4000000059604645,3,1,24,4,5,3,2,0,O=C(NC1CCCCC1)c1ccccc1SCc1cccnc1,5.0454738938692705,-0.0954738938692703,0.0954738938692703,0.1397805816974523,0.4138631820678711,5.0759782791137695,5.020753781000773,0.05522449811299612,0.05522449811299612,0.27848101265822783,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
2379,2379,OADMET-0002982,Cc1c(-c2nc(-c3cccc(Cn4ccnc4)c3)no2)nnn1-c1cccc2cccnc12,5.31,1.84,1.58,1.15,,,4.085720062255859,100.33999633789062,434.1603698730469,0.0833333358168602,9,0,33,9,5,6,6,0,c1cc(Cn2ccnc2)cc(-c2noc(-c3cn(-c4cccc5cccnc45)nn3)n2)c1,4.995123922014699,0.3148760779853008,0.3148760779853008,0.4557706020187998,1.3365354537963867,5.1529472668965655,4.417436440785726,0.7355108261108398,0.7355108261108398,0.2,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2380,2380,OADMET-0002981,CCOc1ncccc1C(=O)Nc1cc(S(=O)(=O)Nc2cccc(Cl)c2)ccc1O,5.97,,,,1.866890362505491,0.1938734622149676,3.892400026321411,117.62000274658203,447.0655822753906,0.10000000149011612,8,3,30,10,7,3,3,0,O=C(Nc1cccc(S(=O)(=O)Nc2ccccc2)c1)c1cccnc1,5.239677427578898,0.7303225724211018,0.7303225724211018,0.13834044769692425,0.4560861587524414,5.299185276031494,5.093055407206218,0.2061298688252764,0.2061298688252764,0.26666666666666666,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,True
2381,2381,OADMET-0002980,Cn1cc(C(=O)NC(CO)c2ccccc2C(F)(F)F)n(C)c1=O,3.17,,,,-0.2494347715273322,,1.2059999704360962,76.26000213623047,343.1143798828125,0.3333333432674408,6,2,24,9,4,2,2,0,O=C(NCc1ccccc1)c1c[nH]c(=O)[nH]1,3.822732690005626,-0.6527326900056263,0.6527326900056263,0.24773367678222963,0.8040735721588135,3.7508370876312256,4.1495256423950195,-0.39868855476379395,0.39868855476379395,0.20253164556962025,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False
2382,2382,OADMET-0002979,Cc1cc(-c2cc(C(=O)NCc3ccnc(-n4cccn4)c3)c3c(C)noc3n2)c(C)s1,5.59,3.5,1.57,1.14,1.2604739280842767,1.2162058332857968,4.3872599601745605,98.7300033569336,444.1368408203125,0.17391304671764374,8,1,32,9,5,5,5,0,O=C(NCc1ccnc(-n2cccn2)c1)c1cc(-c2ccsc2)nc2oncc12,5.040030094720786,0.5499699052792142,0.5499699052792142,0.21230517730918827,0.6211833953857422,5.146698474884033,4.780255476633708,0.3664429982503252,0.3664429982503252,0.29292929292929293,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False
2383,2383,OADMET-0002978,CCn1c(-c2cc3c(s2)CCC(C)C3)nnc1N1CCCN(C(C)=O)CC1,5.11,2.14,1.59,1.16,1.361940870807527,1.9561944630681185,3.20989990234375,54.2599983215332,387.20928955078125,0.6499999761581421,6,0,27,7,3,4,2,0,c1c(-c2nnc(N3CCCNCC3)[nH]2)sc2c1CCCC2,5.350168779521312,-0.2401687795213121,0.2401687795213121,0.49308049594567455,1.427652359008789,5.415558815002441,5.024588267008464,0.39097054799397757,0.39097054799397757,0.23076923076923078,False,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
2384,2384,OADMET-0002977,CN(CC1CC1)S(=O)(=O)Nc1ccc(F)cc1OCC(F)F,5.02,,,,1.222445129203737,1.9555060631701648,2.468100070953369,58.63999938964844,338.0911865234375,0.5384615659713745,5,1,22,9,8,2,1,0,O=S(=O)(NCC1CC1)Nc1ccccc1,5.23318130692232,-0.21318130692232007,0.21318130692232007,0.10767616781656882,0.28472328186035156,5.240729967753093,5.244835456212361,-0.004105488459268614,0.004105488459268614,0.3013698630136986,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
2385,2385,OADMET-0002976,COC(=O)c1cc(S(=O)(=O)N(CCC2CC2)CC2CC2)n(C)c1,4.93,,,,1.704316821560243,2.584298953092195,2.012500047683716,68.61000061035156,340.14569091796875,0.6875,6,0,23,7,8,3,1,0,O=S(=O)(c1ccc[nH]1)N(CCC1CC1)CC1CC1,5.419511042520838,-0.48951104252083866,0.48951104252083866,0.1652416649300763,0.5393242835998535,5.461227258046468,5.339297771453857,0.12192948659261038,0.12192948659261038,0.20512820512820512,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
2386,2386,OADMET-0002975,O=C(NCCc1cccc(Cl)c1)N1CCCC2(CCC2)C1,5.71,3.11,1.6,1.17,1.6877230419932576,2.037001915925733,3.8582000732421875,32.34000015258789,306.14990234375,0.5882353186607361,3,1,21,4,3,3,1,0,O=C(NCCc1ccccc1)N1CCCC2(CCC2)C1,5.375113306925135,0.33488669307486507,0.33488669307486507,0.17544103066376884,0.5385737419128418,5.412379900614421,5.305226008097331,0.10715389251708984,0.10715389251708984,0.28378378378378377,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
2387,2387,OADMET-0002974,O=C(Cc1ccc(Br)cc1F)NCCCNc1ccccn1,4.755,3.85,1.56,1.12,0.9731766350152056,1.6760236478635335,3.1440999507904053,54.02000045776367,365.05389404296875,0.25,4,2,22,6,7,2,2,0,O=C(Cc1ccccc1)NCCCNc1ccccn1,4.673899168875611,0.08110083112438904,0.08110083112438904,0.16886155341179618,0.46028757095336914,4.6477580070495605,4.637561559677124,0.010196447372436523,0.010196447372436523,0.2261904761904762,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
2388,2388,OADMET-0002973,OC[C@H]1CN(c2nsc(C3CC3)n2)C[C@@H]1c1ccccc1,5.55,2.1,1.58,1.15,,,2.6277999877929688,49.25,301.1248779296875,0.5,4,1,21,5,4,4,2,0,c1ccc([C@@H]2CCN(c3nsc(C4CC4)n3)C2)cc1,4.829746560448582,0.720253439551418,0.720253439551418,0.17360889951187192,0.6088223457336426,4.794433116912842,4.775955518086751,0.01847759882609079,0.01847759882609079,0.175,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
2389,2389,OADMET-0002972,CN(C)c1cc(C#N)cc(C(=O)N2CCC3C(CCCN3C3CC3)C2)c1,5.26,3.0,1.6,1.17,1.4405739088112142,2.1472150444363005,2.7131800651550293,50.58000183105469,352.226318359375,0.6190476417541504,5,0,26,5,3,4,1,0,O=C(c1ccccc1)N1CCC2C(CCCN2C2CC2)C1,5.03863175355115,0.22136824644884978,0.22136824644884978,0.6420068001668221,2.250873565673828,5.11501932144165,4.626742442448934,0.48827687899271677,0.48827687899271677,0.2891566265060241,False,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
2390,2390,OADMET-0002971,CC1C(=O)N(Cc2noc(C(C)(C)C)n2)C(=O)c2ccccc21,5.79,,,,1.8701578825597984,1.9386364626938413,2.6531999111175537,76.30000305175781,313.14263916015625,0.4117647111415863,6,0,23,6,2,3,2,0,O=C1Cc2ccccc2C(=O)N1Cc1ncon1,5.450471133167303,0.3395288668326968,0.3395288668326968,0.20118213995624235,0.6125974655151367,5.464444001515706,5.230666001637776,0.2337779998779297,0.2337779998779297,0.543859649122807,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False
2391,2391,OADMET-0002970,CCCOc1ccc(Cl)cc1NC(C)c1nc(C(C)C)no1,5.28,,,,1.0779511034512053,1.805802751463761,4.808300018310547,60.18000030517578,323.1400451660156,0.5,5,1,22,6,7,2,2,0,c1ccc(NCc2ncno2)cc1,5.238859533569188,0.041140466430812594,0.041140466430812594,0.13888558635823026,0.5394444465637207,5.285042444864909,5.1450105508168535,0.1400318940480556,0.1400318940480556,0.17647058823529413,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
2392,2392,OADMET-0002969,Cc1cc(C)n(CCCC(=O)N2CCCC2c2ccco2)n1,5.08,3.97,1.59,1.16,,,3.236840009689331,51.27000045776367,301.17901611328125,0.529411792755127,5,0,22,5,5,3,2,0,O=C(CCCn1cccn1)N1CCCC1c1ccco1,5.050644942626212,0.029355057373788185,0.029355057373788185,0.19343464233287966,0.613858699798584,5.11676041285197,4.919548034667969,0.19721237818400095,0.19721237818400095,0.24705882352941178,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2393,2393,OADMET-0002968,CC1(CO)CCCN1C(=O)c1cccc(COc2cccc(F)c2)c1,5.32,,,,0.9761555473356288,1.5699601591308163,3.391700029373169,49.77000045776367,343.15838623046875,0.3499999940395355,4,1,25,5,5,3,2,0,O=C(c1cccc(COc2ccccc2)c1)N1CCCC1,5.1069295610038985,0.21307043899610179,0.21307043899610179,0.14996322835832038,0.5565476417541504,5.087502161661784,5.182221333185832,-0.09471917152404785,0.09471917152404785,0.27848101265822783,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
2394,2394,OADMET-0002967,O=S(=O)(Cc1ccno1)NC(c1ccc(Cl)cc1)C1CCC1,4.83,,,,1.1725996257813824,2.2284410720161816,3.288800001144409,72.19999694824219,340.0648498535156,0.4000000059604645,5,1,22,7,6,3,2,0,O=S(=O)(Cc1ccno1)NC(c1ccccc1)C1CCC1,5.05728184783343,-0.22728184783342975,0.22728184783342975,0.1449279152205884,0.4574413299560547,5.024928092956543,5.073827425638835,-0.04889933268229196,0.04889933268229196,0.19736842105263158,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
2395,2395,OADMET-0002966,CON(C)C(=O)CSc1nc2sc(C)c(C)c2c(=O)n1Cc1ccccn1,4.96,,,,,,2.630039930343628,77.31999969482422,404.0976867675781,0.3333333432674408,7,0,27,9,6,3,3,0,O=c1c2ccsc2ncn1Cc1ccccn1,5.060938300438297,-0.10093830043829666,0.10093830043829666,0.16425689274219904,0.5319337844848633,5.129662831624349,4.94375737508138,0.18590545654296875,0.18590545654296875,0.18085106382978725,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2396,2396,OADMET-0002965,CC(Nc1ncnc2nc(N3CCOCC3)sc12)c1cc(F)ccc1N1CCC(O)CC1,5.01,3.7,1.56,1.13,1.0590766365268722,1.8683508252737864,3.196199893951416,86.63999938964844,458.1900329589844,0.5,8,2,32,10,5,5,3,0,c1ccc(N2CCCCC2)c(CNc2ncnc3nc(N4CCOCC4)sc23)c1,4.727545130600049,0.2824548693999507,0.2824548693999507,0.29253454845285226,0.9134073257446289,4.625284036000569,4.772047599156697,-0.14676356315612793,0.14676356315612793,0.17777777777777778,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False
2397,2397,OADMET-0002964,COc1ccc(F)cc1C(=O)NC1CCN(c2ncccc2Cl)C1,5.404999999999999,3.87,1.59,1.16,1.3185494948692902,1.704513109212012,2.891400098800659,54.459999084472656,349.0993347167969,0.29411765933036804,5,1,24,7,4,3,2,0,O=C(NC1CCN(c2ccccn2)C1)c1ccccc1,5.045467405411804,0.3595325945881953,0.3595325945881953,0.13524953566953715,0.4668898582458496,5.085343678792317,4.875198602676392,0.2101450761159258,0.2101450761159258,0.26436781609195403,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
2398,2398,OADMET-0002963,C=CCC1(NC(=O)c2nn[nH]c2-c2ccccc2)CCOCC1,4.74,,,,0.9811408122995776,1.606223687398164,2.3268001079559326,79.9000015258789,312.15863037109375,0.3529411852359772,6,2,23,6,5,3,2,0,O=C(NC1CCOCC1)c1nn[nH]c1-c1ccccc1,4.961964855610745,-0.22196485561074475,0.22196485561074475,0.15764111228400812,0.5095348358154297,4.998695532480876,4.795407613118489,0.20328791936238666,0.20328791936238666,0.19318181818181818,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
2399,2399,OADMET-0002962,CCN(Cc1nnc(-c2ccccc2OC)o1)c1cccc2ccccc12,5.88,,,,,,4.924900054931641,51.38999938964844,359.16339111328125,0.1818181872367859,5,0,27,5,6,4,4,0,c1ccc(-c2nnc(CNc3cccc4ccccc34)o2)cc1,5.354672323152856,0.5253276768471435,0.5253276768471435,0.12618763523440243,0.48485565185546875,5.415159861246745,5.290399630864461,0.12476023038228412,0.12476023038228412,0.2375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2400,2400,OADMET-0002961,Cc1ccc(C(C)(C)CNC(=O)c2ccn(C)c2-c2ccccc2)nc1,5.71,,,,2.286900882923395,2.652887543497067,4.103119850158691,46.91999816894531,347.19976806640625,0.27272728085517883,4,1,26,4,5,3,3,0,O=C(NCCc1ccccn1)c1cc[nH]c1-c1ccccc1,5.46183820673563,0.24816179326437027,0.24816179326437027,0.09210497754174755,0.2812948226928711,5.485886732737224,5.393118381500244,0.09276835123697946,0.09276835123697946,0.2261904761904762,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
2401,2401,OADMET-0002960,O=C(Nc1ccc(F)cc1)C1CCc2ccccc2N1C(=O)C1CCN(c2ncccn2)CC1,5.11,4.25,1.6,1.17,1.3055668819841657,1.9728518001711088,3.8187999725341797,78.43000030517578,459.2070617675781,0.3076923191547394,7,1,34,8,4,5,3,0,O=C(Nc1ccccc1)C1CCc2ccccc2N1C(=O)C1CCN(c2ncccn2)CC1,5.250943532036346,-0.1409435320363457,0.1409435320363457,0.17357682073996858,0.5537571907043457,5.336319923400879,4.996049960454305,0.3402699629465742,0.3402699629465742,0.2804878048780488,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False
2402,2402,OADMET-0002959,CC(C)C(O)Cc1ccccc1-c1ccc2c(c1)C(=O)NCCO2,4.94,,,,1.2104408338088573,2.092115020354107,3.0352001190185547,58.560001373291016,325.16778564453125,0.3499999940395355,4,2,24,4,4,3,2,0,O=C1NCCOc2ccc(-c3ccccc3)cc21,4.986092569758591,-0.04609256975859033,0.04609256975859033,0.11450390537062122,0.31494617462158203,4.936010042826335,5.019062519073486,-0.0830524762471514,0.0830524762471514,0.16853932584269662,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
2403,2403,OADMET-0002958,CC(C)(C)c1cc2n(n1)CCN(C(=O)c1nccc3ccccc13)C2,5.35,,,,,,3.3847999572753906,51.02000045776367,334.1793518066406,0.3499999940395355,5,0,25,5,1,4,3,0,O=C(c1nccc2ccccc12)N1CCn2nccc2C1,5.4435931226582195,-0.09359312265821984,0.09359312265821984,0.26578011269808904,0.8283309936523438,5.524674733479817,5.313430865605672,0.2112438678741455,0.2112438678741455,0.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2404,2404,OADMET-0002957,C[C@H]1OCCO[C@H]1C(=O)N(Cc1ccc2c(c1)OCO2)C1CCCC1,5.12,2.93,1.6,1.17,,,2.4904000759124756,57.22999954223633,347.17327880859375,0.6315789222717285,6,0,25,6,4,4,1,0,O=C([C@H]1COCCO1)N(Cc1ccc2c(c1)OCO2)C1CCCC1,5.009645055335702,0.11035494466429796,0.11035494466429796,0.11110887179546723,0.4130420684814453,5.0273518562316895,4.983103354771932,0.04424850145975778,0.04424850145975778,0.189873417721519,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2405,2405,OADMET-0002955,O=C(CCc1ccccc1N1CCOCC1)N1CCCCCC1CO,5.53,,,,1.703776280970054,2.266489688933618,2.2193000316619873,53.0099983215332,346.22564697265625,0.6499999761581421,5,1,25,5,5,3,1,0,O=C(CCc1ccccc1N1CCOCC1)N1CCCCCC1,5.224726553333616,0.30527344666638445,0.30527344666638445,0.17732267049332323,0.5791845321655273,5.277815183003743,5.130404472351074,0.14741071065266897,0.14741071065266897,0.21333333333333335,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
2406,2406,OADMET-0002954,CCCN1CCCN(C(=O)c2ccccc2NC)CC1=O,5.12,,,,1.0957611581185316,1.7316766454262125,1.8128000497817993,52.650001525878906,289.17901611328125,0.5,5,1,21,5,4,2,1,0,O=C1CN(C(=O)c2ccccc2)CCCN1,4.998328899642797,0.12167110035720352,0.12167110035720352,0.2532780903572921,0.787865161895752,5.0202376047770185,4.816416025161743,0.20382157961527536,0.20382157961527536,0.2125,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
2407,2407,OADMET-0002953,CCc1ccc2c(c1)CCN2S(=O)(=O)c1ccccc1S(N)(=O)=O,5.25,4.56,1.54,1.1,1.0978327277037416,1.825071579383725,1.6477999687194824,97.54000091552734,366.07080078125,0.25,6,2,24,8,4,3,2,0,O=S(=O)(c1ccccc1)N1CCc2ccccc21,5.217031069635187,0.032968930364813076,0.032968930364813076,0.05918359148802701,0.18464183807373047,5.22409200668335,5.243622382481893,-0.019530375798542998,0.019530375798542998,0.26582278481012656,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
2408,2408,OADMET-0002952,Cc1c[nH]nc1C(=O)N1CCCC1(C)Cc1ccc(OC(F)(F)F)cc1,5.64,,,,1.7543349957813588,1.413952052487337,3.8541200160980225,58.220001220703125,367.1507568359375,0.4444444477558136,5,1,26,8,4,3,2,0,O=C(c1cc[nH]n1)N1CCCC1Cc1ccccc1,5.543035047031143,0.09696495296885654,0.09696495296885654,0.24326796231716735,0.7720003128051758,5.675082365671794,5.247470140457153,0.4276122252146406,0.4276122252146406,0.32051282051282054,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
2409,2409,OADMET-0002951,CC1CCCC(C(=O)N2CCCC(N(C)CC(=O)O)CC2)C1,3.25,,,,-0.2533212246167551,0.0253898565769089,2.210200071334839,60.849998474121094,310.22564697265625,0.8823529481887817,5,1,22,5,4,2,0,0,O=C(C1CCCCC1)N1CCCCCC1,3.0828409012081552,0.16715909879184476,0.16715909879184476,0.15683045479329838,0.5489709377288818,3.0706183115641275,3.0913514296213784,-0.020733118057250977,0.020733118057250977,0.17073170731707318,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
2410,2410,OADMET-0002950,CCN(C(C)Cc1ccc(OC)cc1)S(=O)(=O)c1ccccc1-c1ccno1,5.800000000000001,1.84,1.58,1.15,1.6591218395560603,1.5726848070110797,3.992000102996826,72.63999938964844,400.14569091796875,0.2857142984867096,6,0,28,7,8,3,3,0,O=S(=O)(NCCc1ccccc1)c1ccccc1-c1ccno1,5.513925003542483,0.28607499645751755,0.28607499645751755,0.0977363480592758,0.31513118743896484,5.546712398529053,5.388723850250244,0.1579885482788086,0.1579885482788086,0.1875,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
