molecule_name,smiles,pec50,inchikey,chembl_pxr_nn_tanimoto,chembl_pxr_nn_pchembl,chembl_pxr_top5_pchembl,chembl_pxr_has_exact_match,chembl_pxr_covered_t03,chembl_pxr_covered_t04,oof_lgbm,oof_ridge
OADMET-0003330,Cc1cc2c(o1)CC(C)(C)CC2NC(=O)c1c[nH]c2ccccc2c1=O,5.29,GXYHSKJJUTYTCB-UHFFFAOYSA-N,0.23863636,4.89,5.1346938815873315,False,False,False,4.796272425500081,4.383058678620786
OADMET-0003329,Cn1nc(-c2nc(-c3ccc(C(F)(F)F)[nH]c3=O)no2)c2c1CCSC2,5.67,FQIGRACDNIOPES-UHFFFAOYSA-N,0.19,4.89,5.588117954958732,False,False,False,4.787211496310701,4.226333363503763
OADMET-0003328,CNc1ccc(C#N)cc1NS(=O)(=O)c1c[nH]c2cc(C(F)(F)F)ccc12,5.13,AXUDEHDIXOYDDR-UHFFFAOYSA-N,0.20289855,4.825,5.8847282216886345,False,False,False,5.050934855257743,4.284938368315842
OADMET-0003327,Cc1cccnc1S(=O)(=O)NCC(OC1CCCC1)C(F)(F)F,5.69,GGZDIENQTDGRBU-UHFFFAOYSA-N,0.2375,5.63,5.280289287448742,False,False,False,4.714590253980746,4.401779498702994
OADMET-0003326,Cn1nc(C(=O)Nc2cnc3c(c2)CCCC3)c2c1CCCC2,5.39,HXFMIMISQOZYGB-UHFFFAOYSA-N,0.2,5.16,5.114707576413955,False,False,False,4.36741780659758,4.202592797272198
OADMET-0003325,O=C(NCc1cccc2c1OCO2)N1CCCC2(CC=CCC2)C1,5.69,UCLIBLSNLJTFCY-UHFFFAOYSA-N,0.1904762,4.575,4.962854481147135,False,False,False,4.232785071382075,4.119152994185461
OADMET-0003324,CN1C(=O)CCCc2occ(C(=O)N3CCc4c3ccc(Cl)c4Cl)c21,5.86,BRJNERMIVVDFKS-UHFFFAOYSA-N,0.16867469,4.85,5.034365437946249,False,False,False,3.692195281541451,4.0094727759027045
OADMET-0003323,CCOc1cc(NC2CCN(C(=O)C3CCc4cccnc43)CC2)ncn1,2.69,ZMKZXDGCUKIWHG-UHFFFAOYSA-N,0.30864197,4.95,5.081467968556355,False,True,False,4.6316739039441295,4.059149635581128
OADMET-0003322,Cc1cccnc1C(NC(=O)c1csc2cncn12)C(C)(C)C,6.23,FAADDWZKJJDRAC-UHFFFAOYSA-N,0.22093023,5.22,5.2782319415830194,False,False,False,4.897541053977203,4.313490825354052
OADMET-0003321,Cc1cccc2c1CN(C(=O)C1CCCN(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)C1)CC2,5.84,HYXZXWHIICEOQZ-UHFFFAOYSA-N,0.24719101,4.9,5.481055225488253,False,False,False,4.680950126469009,4.475917514215082
OADMET-0003320,Cc1oc(-c2cccs2)nc1CC(=O)N(C)Cc1c(F)cccc1Cl,5.24,FHFCYNRPXCADTG-UHFFFAOYSA-N,0.23170732,5.5,5.335110989536449,False,False,False,4.995419104102953,4.388676815264002
OADMET-0003319,Cc1ccc(S(=O)(=O)CC(C)NC2CCC23CCCC3)cc1,5.13,UDWPCCDEHUZNNF-UHFFFAOYSA-N,0.25,4.9,5.844854177490339,False,False,False,4.919477065521816,4.541213005657475
OADMET-0003318,Cc1cccc(CC2(O)CCN(C(=O)c3c(C)[nH]c4ccccc34)CC2)c1,5.45,CALFQHMXANLWPL-UHFFFAOYSA-N,0.2027027,4.5,5.085280435945467,False,False,False,4.773517804846587,4.195945339672626
OADMET-0003317,Nc1ccn2ncc(C(=O)NC3CC(=O)N(C4CC4)C3)c2c1,2.65,XOMVDHGGEGIVAE-UHFFFAOYSA-N,0.19117647,5.13,5.159649505158788,False,False,False,4.506200162102106,4.163595997875003
OADMET-0003316,CC(C)(C)c1ccc(S(=O)(=O)NCCCN2CCCCCC2=O)s1,5.945,PAHHJKGABHEMIV-UHFFFAOYSA-N,0.17567568,5.16,5.694713820105384,False,False,False,4.864611325544215,4.166716264219181
OADMET-0003315,COc1ccc(C2(NC(=O)c3c[nH]c4ncc(Br)cc34)CC2)cc1,5.1,SBSGAKBWWPKTNZ-UHFFFAOYSA-N,0.2371134,5.6,5.690803814887941,False,False,False,4.895129049953634,4.442712572179046
OADMET-0003314,COC(=O)c1c(CN(CC2CCCC(C)C2)OC)nn2c1CCCC2,5.77,IVLDPMHWGKSBBD-UHFFFAOYSA-N,0.16831683,5.48,5.2657977328657095,False,False,False,3.638653484615652,4.085120573654079
OADMET-0003313,Cc1nn(C)cc1C1CCCN1C(=O)c1cnn(C2CCC2)c1,3.31,SQUSSIAIAYCBCQ-UHFFFAOYSA-N,0.21505377,5.48,5.071470645276978,False,False,False,4.584459916856887,4.303684248320309
OADMET-0003312,CS(=O)(=O)NCc1ccc(C(=O)N2CCCCCc3ccccc32)o1,5.865,IKXFXRWEWOAMHI-UHFFFAOYSA-N,0.19767442,4.89,5.4347501915717595,False,False,False,4.818698316661838,4.216276279061576
OADMET-0003311,CCCc1c(NCc2nnnn2C(C)(C)C)cnn1-c1ccccc1C,5.78,YLWQHKTZALGVJJ-UHFFFAOYSA-N,0.20512821,6.1,6.18507882836894,False,False,False,4.955489273591137,4.445924693009614
OADMET-0003310,CCOC(=O)c1cnc(NC2C(=O)NCC2(CC)CC)s1,5.64,OMBZJEPVTDRQIY-UHFFFAOYSA-N,0.2647059,5.565,5.141188635473553,False,False,False,4.771772884942247,4.484249278833574
OADMET-0003309,CN(C)S(=O)(=O)c1cc(C(=O)NC(Cc2ccccc2)C(=O)Nc2ccccc2)ccc1F,5.33,NZXZVJDZSWTYTP-UHFFFAOYSA-N,0.23809524,4.45,4.941893450467524,False,False,False,4.122468157750394,4.3132839429553975
OADMET-0003308,NC(=O)C(Cc1ccccc1)n1cc(-c2cccc3c2CCCC3)nn1,5.0,VDDCFMULUARAJA-UHFFFAOYSA-N,0.20833333,5.24,5.449960987274884,False,False,False,4.829606000424154,4.297771749608618
OADMET-0003306,COc1ccc(C)cc1S(=O)(=O)NC1CC(C)(C)Oc2ccccc21,5.76,GGQJTMVJNYFFAV-UHFFFAOYSA-N,0.25675675,6.0,6.025999927520752,False,False,False,5.103335702256625,4.5789989021099355
OADMET-0003305,O=C(Nc1ccc(C(F)(F)F)nn1)Nc1cc(CC2CCCCC2)n[nH]1,1.83,YRVKBKLYUFHSLV-UHFFFAOYSA-N,0.22619048,6.1,6.331298030781049,False,False,False,4.7486985655986285,4.566002100298329
OADMET-0003303,CC(=O)N1CCCN(Cc2nc(-c3ccc(F)c(C)c3)no2)c2ccccc21,5.62,DLPZOUAOFZPIHF-UHFFFAOYSA-N,0.23232323,5.24,5.0483262974643,False,False,False,4.689121028478973,4.339680122788138
OADMET-0003302,O=C(Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)Nc1cn[nH]c1,4.86,LEDJLUQJWMIKFN-UHFFFAOYSA-N,0.2238806,4.45,5.185679554392532,False,False,False,4.444329032824221,4.2702618753245165
OADMET-0003301,CCc1cc(NC(=O)NC2Cc3ccccc3N(C)C2=O)ccc1C,5.42,CSYSEJHFUQKRJP-UHFFFAOYSA-N,0.3164557,4.89,4.844793124215152,False,True,False,4.0629116862575225,4.068643451733846
OADMET-0003300,O=C(c1cc2ccccc2oc1=O)N1CCN(C2CC2)c2ccccc21,5.27,WDWXLGUKGPSCJB-UHFFFAOYSA-N,0.19512194,4.75,4.94693892100176,False,False,False,4.270614343441113,4.1249022007867815
OADMET-0003299,O=c1c(NS(=O)(=O)c2cnn3c2CCCC3)cccn1C(F)F,4.75,AYZNOHWQRVXHNK-UHFFFAOYSA-N,0.21176471,4.8,5.225276582974736,False,False,False,4.451873135881894,4.250142378441183
OADMET-0003298,CCc1cccc(C)c1NS(=O)(=O)c1ccc(C)c(C(=O)OC)c1,5.85,YHXAVSAGUBBLLW-UHFFFAOYSA-N,0.30985916,5.8,5.718717087792154,False,True,False,4.7108028801577735,4.176919510679108
OADMET-0003297,C[C@H]1CN(C)c2ccccc2CN1C(=O)Nc1cc(-c2ccsc2)nn1C,5.55,VUODWNPUQSCMQY-AWEZNQCLSA-N,0.19565217,4.89,4.813152312248021,False,False,False,3.909656221612218,4.1430733478629005
OADMET-0003296,COc1ccccc1[C@H](O)CNC(=O)C1(c2cc(F)cc(F)c2)CCCC1,5.77,XNIZHZFXHODYBR-GOSISDBHSA-N,0.25,5.6,5.850757057652876,False,False,False,4.8415646333999955,4.513527270541491
OADMET-0003295,COc1cc(Cl)ccc1C(=O)N1CCC(c2c[nH]c3ncccc23)CC1,1.73,OXEBQHUGNKQHBU-UHFFFAOYSA-N,0.29268292,4.95,5.729183332879828,False,False,False,3.7173229217985133,4.746179857904579
OADMET-0003294,Cc1cccc2c1sc(=O)n2CC(=O)N1CCCCC1C,5.23,KDWINTKNCFXETQ-UHFFFAOYSA-N,0.2236842,4.85,5.040172811667796,False,False,False,4.762137063734008,4.318545735509105
OADMET-0003293,CC(NC(=O)C1CCCN1C(=O)Cc1ccccc1)c1nc2ccccc2n1C,5.25,DQRKLJLCGIJAQU-UHFFFAOYSA-N,0.25333333,4.5,5.086846930472893,False,False,False,4.735517947810585,4.447103338916124
OADMET-0003292,CC1CN(C(=O)c2cccc(S(=O)(=O)N3CCc4ccccc4C3)c2)c2ccccc2O1,5.43,ZEIYNFWGCRLGRA-UHFFFAOYSA-N,0.20253165,4.61,6.57271210502285,False,False,False,5.044523769662265,4.380469098310554
OADMET-0003291,CN1CCN(C(=O)c2c3ccc(Br)cc3nn2C)c2ccc(F)cc21,5.865,SQUDKELOJLLRRO-UHFFFAOYSA-N,0.29577464,7.75,6.823703332419708,False,False,False,4.354042687317837,5.115500885087208
OADMET-0003289,C[C@@H](NC(=O)NCc1nc(C(C)(C)C)co1)c1ccc(Cl)cc1,5.2,XZMAKBABKHTJSA-LLVKDONJSA-N,0.25641027,4.75,5.750346792691615,False,False,False,4.689736798639166,4.582374965012258
OADMET-0003288,O=c1[nH]c(C2CCCCO2)nc2scc(-c3ccccc3Cl)c12,5.39,RFQIFUFNVMNYKF-UHFFFAOYSA-N,0.16883117,4.61,5.037632085473471,False,False,False,4.3461974928036415,4.070330913720943
OADMET-0003287,CC(C)(C(=O)N1CCCc2occc2C1)c1ccc(F)c(Cl)c1,5.27,WMYCJMKODWMDQF-UHFFFAOYSA-N,0.24,7.6,6.03136573938154,False,False,False,5.2194898718494995,4.70941266286263
OADMET-0003286,CC(C)CC1(c2nc(-c3ccccc3F)no2)CCNC1=O,5.51,DTUKXKKNJZKJAJ-UHFFFAOYSA-N,0.22891566,4.89,5.37325853254059,False,False,False,4.906270722549171,4.372975770653747
OADMET-0003285,O=C(NS(=O)(=O)c1ccc(-n2cccn2)c(F)c1)c1ccnn1-c1ccccc1,1.73,ZWGFNGTXTLBDPF-UHFFFAOYSA-N,0.21505377,6.6,7.372479401327792,False,False,False,5.086854344163242,4.698652350183911
OADMET-0003284,O=C(Nc1cc(Cl)ccc1OCC1CCC1)N1CC[C@H]2CC[C@H](O)[C@H]21,4.89,RSIOEWHOJVUUFH-SKDZVZGDSA-N,0.22619048,4.95,5.30700451602058,False,False,False,4.598503421537438,4.349967974429509
OADMET-0003283,CN(C(=O)Nc1nc(C2CCOCC2)cs1)C1CCCC1C(C)(C)C,5.79,ABEXPSKBOVMHEU-UHFFFAOYSA-N,0.18681319,5.7,5.491107994552041,False,False,False,4.731462031499646,4.20705985518027
OADMET-0003282,CC1(C)CC(c2nc([C@H]3CCO[C@@H]3C(C)(C)C)no2)c2ccccc2O1,5.55,FINXLSLQWDTUQT-AYWPPYMVSA-N,0.2020202,4.3,5.0917942982159765,False,False,False,5.011723983825457,4.216860332351784
OADMET-0003281,Cc1noc2ncc(S(=O)(=O)Nc3ccc(CN4C(=O)CCCC4=O)cc3)cc12,5.45,AREAGOCNFVOBCP-UHFFFAOYSA-N,0.19587629,5.25,5.375573206717495,False,False,False,4.856457595799587,4.2209072723369925
OADMET-0003280,Cn1cc(C#N)c(NC(=O)c2cc(C3CC3)n(C(C)(C)C)n2)n1,5.32,CFHSABGKSLQBCT-UHFFFAOYSA-N,0.1891892,5.16,5.626506651175357,False,False,False,4.542924202811451,4.1970796381992175
OADMET-0003279,O=C(Nc1cc(CC2CC2)nn1-c1ccccc1)N1CCCC(F)(F)CC1,4.98,ZUWJKCQLZRWURZ-UHFFFAOYSA-N,0.20779221,4.5,5.157164839333014,False,False,False,4.185470400095563,4.231877577863605
OADMET-0003278,CC(NC(=O)CCc1ccc2[nH]ccc2c1)c1ccccc1NS(=O)(=O)c1cccs1,5.31,RMVUNFLPGVVXHW-UHFFFAOYSA-N,0.19090909,5.6,5.440178270826044,False,False,False,4.5139020194605415,4.2233664864746245
OADMET-0003277,CSc1ccccc1S(=O)(=O)N1CCCCC1c1cnn(C)c1,5.85,AYMGCRJCRHBSKT-UHFFFAOYSA-N,0.1954023,5.235,5.687967024693106,False,False,False,4.822432870507989,4.244939905093276
OADMET-0003276,O=C(NC1CCC(F)(F)CC1)N1C[C@@H]2C[C@H](C1)c1cccc(=O)n1C2,5.79,CJCNATFYPQAVNP-QWHCGFSZSA-N,0.21348314,5.1,5.158932303860075,False,False,False,4.3516479224184,4.267726945516538
OADMET-0003275,O=C1NCCC1(c1nc(C2(c3ccccc3)CCOCC2)no1)C1CCCC1,5.96,OSHRLKOQGCXBEL-UHFFFAOYSA-N,0.2278481,5.0,5.344623451496286,False,False,False,4.690394075337857,4.364788384966132
OADMET-0003274,CCc1c[nH]c2ncnc(NCc3ccc(CO)c(F)c3)c12,1.74,LNYARUVZMUWYKJ-UHFFFAOYSA-N,0.21276596,5.36,5.357055080476336,False,False,False,4.574874932132425,4.294405203765762
OADMET-0003273,CC(C)S(=O)(=O)c1ccccc1C(=O)N1CC2(CCC2)c2ccccc21,5.54,OCYMWPBXGLDFGM-UHFFFAOYSA-N,0.1923077,6.16,6.290112186048198,False,False,False,4.448596074837368,4.378142081084899
OADMET-0003272,Cc1cc(CS(=O)(=O)N2CCc3c(cccc3C(C)C)C2)no1,5.13,WZIATYNXIWLVKZ-UHFFFAOYSA-N,0.19753087,6.08,5.766753804003932,False,False,False,4.700973246011848,4.347147827187532
OADMET-0003271,CCC1CN(C(=O)c2cnn3cccc(OC)c23)c2ccccc2O1,5.62,RGIVDFBCWQLKIN-UHFFFAOYSA-N,0.21686748,4.575,5.4925375135577355,False,False,False,4.758357132753019,4.30661802050304
OADMET-0003270,CC(C)(C)c1nc(CCNS(=O)(=O)Cc2noc3c2CCCCC3)no1,5.99,MXLQVUMVBMQOGL-UHFFFAOYSA-N,0.19318181,4.875,4.721450791330851,False,False,False,4.471299098387514,4.130084376886812
OADMET-0003269,Cc1ccnc(-c2cn(Cc3cccc4ccccc34)nn2)n1,5.83,WLVIIPPJETZWMM-UHFFFAOYSA-N,0.1904762,5.235,5.0150744473903615,False,False,False,4.891778725347974,4.1454418773877695
OADMET-0003268,COc1ccc(CNc2cc(OC)ncn2)c(OC2CCCC2)c1,4.99,VPPGWCWDOYSEGZ-UHFFFAOYSA-N,0.21052632,6.22,5.634726706350276,False,False,False,4.924929996442009,4.350084146981812
OADMET-0003267,COC1(c2ccnn2C)CN(c2ncnc3scc(C)c23)C1,1.75,DUVALDLJIYQNBJ-UHFFFAOYSA-N,0.15306123,4.95,5.232512853016467,False,False,False,3.2958814168213966,4.013274158710485
OADMET-0003266,CCN(CC)S(=O)(=O)c1ccc(OC(C)C)c(NS(=O)(=O)N(C)C2CCCC2)c1,6.18,WBYJISAUOUBXPW-UHFFFAOYSA-N,0.1904762,5.025,5.784897976912205,False,False,False,4.377006176576195,4.231773933309897
OADMET-0003265,O=S(=O)(Nc1ccc(F)c(Cl)c1)c1cnc2ccccc2c1,5.15,QAWOQFIMBHMFMT-UHFFFAOYSA-N,0.23076923,5.0,5.5339356456789295,False,False,False,4.604053737554853,4.371645603065501
OADMET-0003264,O=C(c1ccc(F)c2ccncc12)N(Cc1ccccc1)C(CO)C1CCC1,5.265000000000001,VHNYUZCBKCYTFS-UHFFFAOYSA-N,0.20779221,4.5,5.137121946210541,False,False,False,4.781887013713969,4.17440570199014
OADMET-0003263,Cc1cnn(-c2ccncc2N2C(=O)NC3(CC(c4ccccc4Cl)C3)C2=O)c1,4.78,BCEWRPCOXYDBSD-UHFFFAOYSA-N,0.20512821,5.565,4.917619383004525,False,False,False,4.581760169958889,4.225062149046938
OADMET-0003262,C[C@H](NC(=O)C1(C#N)CC12CCCC2)c1ccc(Br)cc1F,5.2,YPDRFOWJDCLBHW-PIJUOJQZSA-N,0.19178082,6.62,5.643178993314423,False,False,False,5.170210750886125,4.332224605650008
OADMET-0003261,Cc1ccnc2ccc(-c3ccc(N4CCC(O)C4)cc3)cc12,1.74,GHBJCJPSHWBOJK-UHFFFAOYSA-N,0.17391305,5.8,5.092680626161512,False,False,False,3.8770867262187116,4.112272977708377
OADMET-0003260,CCC(C)n1nc(NC(=O)NCc2nc(C)c(C)s2)cc1C,5.98,ARLOOGFFXXFWSM-UHFFFAOYSA-N,0.17567568,5.16,5.184925802519694,False,False,False,4.327771550084105,4.095522707794492
OADMET-0003258,Cc1nsc(N2CCCN(c3ccc(C(F)(F)F)c(C#N)c3)CC2)n1,6.105,PEXZPSYIEQFUOC-UHFFFAOYSA-N,0.18072289,5.8,6.3576778312104185,False,False,False,4.1078803064055815,4.324240001277066
OADMET-0003257,CC1(NC(=O)c2ccc(S(=O)(=O)NC3CC3)cc2)CC=CCC1,6.6850000000000005,UOYBHIONASJOKF-UHFFFAOYSA-N,0.20987654,4.9,5.774609374471529,False,False,False,4.434767972076663,4.326818978057223
OADMET-0003256,Cc1ccc(CNC(=O)NC2(C)Cc3ccccc3C2)c(=O)n1C,5.09,FCXWBNLWPQMURM-UHFFFAOYSA-N,0.2125,4.89,5.397998722821137,False,False,False,4.7584060178969745,4.27586857142513
OADMET-0003255,CC(C(=O)Nc1cc(Cl)ccc1Cl)N(C)CC1CCCC1O,5.18,BBPPTNMRVLSBLU-UHFFFAOYSA-N,0.20238096,4.75,4.883068798862234,False,False,False,4.687463443317424,4.088080588652436
OADMET-0003254,O=C(CCCc1cccs1)Nc1nc2c(s1)C(=O)NCC2,2.93,UYUUAFPDPUVZAK-UHFFFAOYSA-N,0.24193548,4.45,5.154412090832589,False,False,False,4.380150561184024,4.390926143444464
OADMET-0003253,O=C(c1ccnc(C(=O)N2CCCC3(CC3)C2)c1)N1CCCC2(CC2)C1,5.47,LODZKHHZAIWPKV-UHFFFAOYSA-N,0.1923077,4.4,5.305327308518585,False,False,False,3.7511579485415183,4.18255607954271
OADMET-0003252,NC(=O)c1ccc(S(=O)(=O)N[C@H]2C[C@H](c3ccccc3F)C2)cc1,5.05,DCLUHTRDULUYBE-JOCQHMNTSA-N,0.23636363,4.55,5.393452849422253,False,False,False,4.0799900633821435,4.383419729367488
OADMET-0003251,CN(C)S(=O)(=O)c1cccc(NC(=O)CN2C(=O)NC3(CCCc4ccccc43)C2=O)c1,5.1,RCKVVFKGCLFGIN-UHFFFAOYSA-N,0.27083334,5.52,4.995219814572064,False,False,False,4.790336318969448,4.5050569465185575
OADMET-0003250,CCC1CN(S(=O)(=O)c2ccccc2S(N)(=O)=O)c2cccc(Cl)c2O1,5.06,VFRIMRHWIABOLX-UHFFFAOYSA-N,0.20833333,5.565,5.916971973087142,False,False,False,4.877636417898376,4.386445929175566
OADMET-0003249,CCC1(CC)CNC(=O)C1NC(=O)c1nc(-c2ccco2)sc1C,5.08,JMHYMYYFTOWZOE-UHFFFAOYSA-N,0.22727273,4.89,5.165021761211257,False,False,False,4.749627293031359,4.286915713079334
OADMET-0003248,O=C(C1SCCc2sccc21)N1CCC(c2ccncc2)CC1,1.83,ISTVQRMBDXXFIL-UHFFFAOYSA-N,0.18604651,5.72,5.765324397664203,False,False,False,5.0867565833548625,4.262660203550002
OADMET-0003247,COc1ccc2cc(C(=O)NC(C)C3(N4CCOCC4)CCCC3)[nH]c2c1,5.26,LHQZIIABNMJOFW-UHFFFAOYSA-N,0.2254902,5.6,5.539941915486954,False,False,False,4.71661813300232,4.378135159070478
OADMET-0003246,CN(C)C(=O)N1CCC(C(=O)N2CCN(C3CC3)c3ccccc32)CC1,5.765000000000001,TZXXXQOWLNHNKD-UHFFFAOYSA-N,0.22727273,4.5,5.120823008378659,False,False,False,4.595990652899295,4.295298312290246
OADMET-0003245,CC(C)(CC#N)CS(=O)(=O)N1Cc2ccccc2C2(CC2)C1,5.31,VCYLTELSTDKLJR-UHFFFAOYSA-N,0.20731707,6.52,6.093117932589523,False,False,False,4.7612716237074295,4.474227594894867
OADMET-0003244,Cc1cc(S(=O)(=O)Nc2cccc3c2OCCC3)sc1C,5.99,YRTKTEHWARBBDO-UHFFFAOYSA-N,0.20652173,5.24,5.200672946825406,False,False,False,4.769471503025357,4.246081236530436
OADMET-0003243,CC(Nc1ncnc2[nH]ccc12)c1ccc(OCc2cccnc2)cc1,1.91,WFVSDBTXMRGQAP-UHFFFAOYSA-N,0.18627451,5.6,5.490736487701906,False,False,False,4.876336391153824,4.20946640523534
OADMET-0003242,CC[C@@H]1C(=O)NCCCN1Cc1nc(-c2cccc(Cl)c2)no1,5.21,BQUBFWBDFIHVTK-CYBMUJFWSA-N,0.21875,4.3,5.00734114020094,False,False,False,4.768497400172532,4.255253380030576
OADMET-0003241,Cc1cc(C2CC2)nc(NC(=O)c2nc3ccccc3cc2C2CC2)n1,5.83,RASGZHDTHAJHKS-UHFFFAOYSA-N,0.24242425,4.5,5.094659038005976,False,False,False,4.759754358695392,4.36887542048081
OADMET-0003240,O=C(CC1(c2ccccc2)CCCO1)Nc1nn(Cc2ccccc2F)cc1Br,6.215,CWHAVRGSJLYPDK-UHFFFAOYSA-N,0.22988506,6.2,5.602151272481723,False,False,False,4.701190258181634,4.430948775663632
OADMET-0003239,CCc1cc(NC(=O)N2CCN(c3ncnc4sccc34)CC2)no1,3.78,KMRXIPIOAUJDBO-UHFFFAOYSA-N,0.1923077,5.16,4.9395864382784325,False,False,False,4.354717917911532,4.155199005688305
OADMET-0003238,COCC1CN(C(=O)C2(S(=O)(=O)c3ccccc3)CCCCC2)CC(C)(C)O1,5.19,VFHRCOLYDWSHHU-UHFFFAOYSA-N,0.25609756,5.63,5.837322809743411,False,False,False,5.006075564301961,4.589218451570409
OADMET-0003237,Cc1ccc(C2CC(C)N(S(=O)(=O)Cc3cccc(C#N)c3)C2)cc1,5.38,KRRKXGZIFKRFDI-UHFFFAOYSA-N,0.19277108,5.96,5.958338917475793,False,False,False,4.58620934062316,4.3411470655095545
OADMET-0003236,COc1ccc2nccc(N3CCCC(N4CCNC4=O)C3)c2c1,1.77,HJWNBMPWZUYAMW-UHFFFAOYSA-N,0.22,5.6,5.673393064713061,False,False,False,4.827299026948813,4.414295611315486
OADMET-0003235,CC1Cc2cccc(S(=O)(=O)Nc3ccc(OC(F)F)cn3)c2O1,5.19,DSOJAHVZWREJTJ-UHFFFAOYSA-N,0.22222222,5.6,5.66245841336723,False,False,False,4.845135266027573,4.377630848995386
OADMET-0003234,CCOc1ccc(S(=O)(=O)Nc2c(C)cccc2CC)cc1OCC,5.43,DJFNSXOKPDJGJR-UHFFFAOYSA-N,0.25714287,6.05,5.775987563163211,False,False,False,4.81389765660418,4.556169996568432
OADMET-0003233,COc1cc(S(=O)(=O)N2CCCc3cccc(OC)c32)sn1,5.58,ZAKKSJYTLQNJJB-UHFFFAOYSA-N,0.26760563,7.6,6.264094488409452,False,False,False,4.746563350910757,4.882757281832112
OADMET-0003232,O=C(N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21)c1c[nH]nn1,4.65,QGQQRPHAUFJGFI-LBPRGKRZSA-N,0.21052632,6.05,5.381207885565765,False,False,False,4.78965573570627,4.259140022534127
OADMET-0003231,Cc1ccc(F)c2oc(C(=O)NCC3CCC34CCOCC4)cc12,5.48,HRGHCIWBUYKSCA-UHFFFAOYSA-N,0.22105263,5.8,5.3328905147413375,False,False,False,4.727971519598858,4.301191359340187
OADMET-0003230,CCN1CCN(C(=O)C(C)(C)c2csc(-c3c(Cl)cccc3Cl)n2)CC1=O,5.29,GHVWWLYPSLTUDX-UHFFFAOYSA-N,0.20779221,5.565,5.0105034589776105,False,False,False,4.774968967518017,4.263611467967758
OADMET-0003229,CC(NS(=O)(=O)c1cccc(Cl)c1O)c1cccc(S(=O)(=O)N(C)C)c1,4.97,UDGDVSXAOKPZHE-UHFFFAOYSA-N,0.21794872,5.025,5.701493841251715,False,False,False,4.82845912704429,4.41261303704575
OADMET-0003228,CC1Cc2ccccc2N1C(=O)c1cc2ccccc2c(=O)n1C,5.4,PDFCYYCDILPAGT-UHFFFAOYSA-N,0.2278481,4.75,4.8289875555438675,False,False,False,4.411268297391575,4.272424184376906
OADMET-0003227,c1ccc(OCC2CN(c3nc(-c4cccnc4)nc4ccccc34)CCO2)cc1,5.21,MAYGNRMRBCYUPW-UHFFFAOYSA-N,0.1980198,4.95,4.972589842686753,False,False,False,4.502223088642524,4.157569526690693
OADMET-0003226,O=C(c1noc2c1CCCCC2)N1CCn2cccc2C1c1ccccc1,5.77,DKWYIUUBNOMTFL-UHFFFAOYSA-N,0.19753087,4.85,4.930483003972443,False,False,False,4.508914681077288,4.184645620737179
OADMET-0003225,O=C(Cc1ccon1)N1CCN(c2ncnc3ccsc23)CC1,1.82,WTXSTNLTFHAKSU-UHFFFAOYSA-N,0.18681319,6.42,5.173807541961035,False,False,False,4.521149242941368,4.215843419581535
OADMET-0003224,CCOC(=O)c1oc2ccc(S(=O)(=O)N(C)Cc3c(C)noc3C)cc2c1C,4.12,OIGAMNBRMKHQFG-UHFFFAOYSA-N,0.19101124,5.8,5.431792923664729,False,False,False,4.521425447986455,4.269309827051221
OADMET-0003223,COc1ccccc1CC(C)N(C)c1ccnc2c1c(C)nn2C,5.76,FLSQQEOSBFMSDU-UHFFFAOYSA-N,0.2,5.51,5.647767845634309,False,False,False,4.44996658294119,4.261982657929506
OADMET-0003222,CC(NC(=O)c1ccc(C(F)(F)F)cc1N1CCCC1)c1nc[nH]n1,5.1,MVVQOOQOXKXXNX-UHFFFAOYSA-N,0.26506025,4.75,5.502346265713005,False,False,False,4.330777344555553,4.499545870342555
OADMET-0003221,CCNS(=O)(=O)c1ccc2c(c1)N(C(=O)C1CCc3cccnc31)CC2,5.74,SUGLTFAJWIOHPU-UHFFFAOYSA-N,0.26190478,4.95,5.512401161515877,False,False,False,4.4911377205183785,4.558896084993384
OADMET-0003220,CCn1c(C2CCCN2c2cc(C)nc(OC)n2)nc2ccccc21,5.01,SFGXWGJYDMCMMV-UHFFFAOYSA-N,0.22222222,4.5,4.90001655102671,False,False,False,4.804147511808478,4.238611390115588
OADMET-0003219,CC(C)(C)OC(=O)N1CCC12CN(C(=O)c1n[nH]c3ccccc3c1=O)C2,5.17,CTWHPSUBWMWUBG-UHFFFAOYSA-N,0.18604651,4.95,5.260914968152682,False,False,False,4.632048116839569,4.153834707767046
OADMET-0003218,CN(C)c1cc(C(=O)N2CCC(Oc3ccccn3)C2)c2ccccc2n1,5.11,GYHHEGYPQJDMLL-UHFFFAOYSA-N,0.20792079,5.36,4.878028765986332,False,False,False,4.349895022703356,4.19838335355249
OADMET-0003217,Cn1ccnc1CN1CCC(c2c[nH]c3ccccc23)CC1,4.220000000000001,LVHWZRNQJDKLTI-UHFFFAOYSA-N,0.22535211,5.46,5.110999554352982,False,False,False,4.854351845769152,4.3207066270991445
OADMET-0003216,COC(=O)c1cc2c(N3CC(C)c4ccc(OC)cc43)ncnc2[nH]1,1.78,CZKCFUSVKAUENE-UHFFFAOYSA-N,0.25,5.16,5.679957519041701,False,False,False,4.805340578672222,4.527303965970854
