molecule_name,smiles,pec50,inchikey,chembl_pxr_nn_tanimoto,chembl_pxr_nn_pchembl,chembl_pxr_top5_pchembl,chembl_pxr_has_exact_match,chembl_pxr_covered_t03,chembl_pxr_covered_t04
OADMET-0003153,CC(C)C1CN(C(=O)c2ccc(C#N)s2)c2ccccc2N1,5.52,FAIPFRSDTGEWBZ-UHFFFAOYSA-N,0.20481928,5.72,5.2033525779799294,False,False,False
OADMET-0003152,Cc1cnc(C(=O)NC2CCc3ccccc3-n3ccnc32)c(C)c1,5.29,DGEMKUHKCPXLNU-UHFFFAOYSA-N,0.25,4.89,5.067633446264167,False,False,False
OADMET-0003151,CCc1cnc(NC(=O)N2CCc3cc(OC)c(OC)cc3C2)s1,5.63,NVQLRNPGJMCFJN-UHFFFAOYSA-N,0.2375,4.95,5.197007609158605,False,False,False
OADMET-0003150,Cn1cc(C(=O)NCCc2ccc3ccccc3n2)c(-c2cc(F)ccc2F)n1,4.86,WNUZLMCAPMNTCM-UHFFFAOYSA-N,0.25287357,5.67,5.470674412279165,False,False,False
OADMET-0003149,Cc1cc(-c2noc(C3CCCN3S(=O)(=O)c3cccs3)n2)ccc1O,5.74,KLULEELEFHAFLA-UHFFFAOYSA-N,0.2173913,4.95,5.026159884684848,False,False,False
OADMET-0003148,COCCN(C(=O)C1CCC1c1ccc(F)cc1)C1CCCc2cccnc21,5.66,GRAPRYNDYSKRJB-UHFFFAOYSA-N,0.22727273,4.95,5.25069728856863,False,False,False
OADMET-0003147,Cc1c[nH]c2nccc(-c3ccc4c(c3)C(=O)NCCO4)c12,1.74,ZYTFHVNARDTWCQ-UHFFFAOYSA-N,0.19148937,5.8,5.4513172140554795,False,False,False
OADMET-0003146,O=C1NCc2c(NCc3ccc(C4CCCC4)cc3)cccc21,3.64,YNEGFAKBBQDTIS-UHFFFAOYSA-N,0.16867469,4.89,5.124798430327017,False,False,False
OADMET-0003145,CCc1c[nH]c2ncnc(N3CCc4c(CC(N)=O)cccc4C3)c12,3.29,VDFLJWZVNJDAIS-UHFFFAOYSA-N,0.20930232,4.95,5.264640666641673,False,False,False
OADMET-0003144,COc1ccc2c(c1)CCCC2Cn1c(=O)[nH]c2cccnc2c1=O,5.11,DIPOULUMVHFNBF-UHFFFAOYSA-N,0.2625,5.47,5.4464482869592805,False,False,False
OADMET-0003143,CC(CNC(=O)c1ccccc1Cn1cc(-c2cccc(Cl)c2)nn1)C(=O)OC(C)(C)C,5.68,VLJKAMHQYUPXEX-UHFFFAOYSA-N,0.20430107,6.7,5.65555469657552,False,False,False
OADMET-0003142,Brc1ccccc1C1CCCN1c1ncnc2[nH]ncc12,5.66,OKWGMNAGYKRRPT-UHFFFAOYSA-N,0.19354838,5.48,5.328854282225577,False,False,False
OADMET-0003141,COC1(CNC(=O)c2nnc(C(C)(C)C)o2)CCCCCC1,5.69,FGEWTZQSQOFQNP-UHFFFAOYSA-N,0.20430107,5.22,4.794785122266787,False,False,False
OADMET-0003140,NC(=O)c1ccccc1Oc1ccc(NC(=O)c2ccc3nc(C(F)(F)F)cn3c2)cc1,1.84,JATURAANLPDRKL-UHFFFAOYSA-N,0.22727273,4.55,5.077466959061387,False,False,False
OADMET-0003139,O=C(C1CCCc2cccnc21)N1CC(O)(c2ccc(Br)cc2)C1,5.25,MGCVXFFXMUIATM-UHFFFAOYSA-N,0.2278481,4.95,5.464976736244768,False,False,False
OADMET-0003138,Cn1ccc2c(C(=O)NCC3CSCCN3C(=O)c3cccc4c3ccn4C)cccc21,5.47,JUPPCDZKBBDTEC-UHFFFAOYSA-N,0.2,4.5,4.931504391595142,False,False,False
OADMET-0003137,CC(C)(C)c1nn(CC(=O)N2CCCC2c2ccccc2)c(=O)o1,5.28,YQZUPZHPXLCKLG-UHFFFAOYSA-N,0.22826087,5.48,5.053725417064066,False,False,False
OADMET-0003136,CCN(Cc1ccccc1Cl)C(=O)c1ccccc1OCC(=O)N(C)C,5.12,HPHNGUIQRZXUIW-UHFFFAOYSA-N,0.23188406,5.565,5.235691865379542,False,False,False
OADMET-0003135,COc1ccccc1CC(C)(C)NS(=O)(=O)c1cnc(N)c(C)c1,5.54,VGGFTXSHZAOJPX-UHFFFAOYSA-N,0.28169015,6.1,5.837214075610272,False,False,False
OADMET-0003134,Cn1cnc2cc(C(=O)Nc3cnn(-c4ccccc4)c3)ccc21,5.09,LWTRMLLALRRQTO-UHFFFAOYSA-N,0.24210526,4.85,4.741691133482683,False,False,False
OADMET-0003133,CCc1nnnn1-c1ccccc1NC(=O)c1ccc2c(C)nn(-c3ccccc3)c2n1,6.22,MHRYBPOWEPIAMU-UHFFFAOYSA-N,0.2238806,4.55,5.282437185973776,False,False,False
OADMET-0003132,COc1ccc(OC)c(C2CCCN2c2nc(C)cc(C#N)n2)c1,4.62,LMTFTVWHSZPOQM-UHFFFAOYSA-N,0.27272728,6.58,5.9231171899904345,False,False,False
OADMET-0003131,Cc1nnc(-c2cccc(-c3noc(C4CC(=O)N(c5ccc6c(c5)CCC6)C4)n3)c2)[nH]1,5.11,ABUNSDMPQVALBH-UHFFFAOYSA-N,0.1904762,4.3,5.121093904705035,False,False,False
OADMET-0003130,CCc1nc(S(=O)(=O)N(CC#N)c2ccc(F)cc2C)cn1CC1CC1,5.56,NQTOBWIRAZJVSZ-UHFFFAOYSA-N,0.19767442,6.62,6.387285637603867,False,False,False
OADMET-0003129,Cc1n[nH]c2ccc(-c3ccc(N4CCC(C(N)=O)CC4)nc3)cc12,2.87,DJPXUKUIGRTXMU-UHFFFAOYSA-N,0.19791667,5.48,4.996972510489955,False,False,False
OADMET-0003128,CSc1[nH]c(=O)c(C(=O)N2Cc3ccccc3OCC2C)cc1C#N,4.859999999999999,GYTCLQMPVMJGFA-UHFFFAOYSA-N,0.22222222,4.89,4.9371857130753,False,False,False
OADMET-0003127,O=S(=O)(c1cccc(NCc2ccco2)n1)N1CCCC2CC21,5.44,UXHPOOLMZAWLIS-UHFFFAOYSA-N,0.16883117,5.16,4.824143511151758,False,False,False
OADMET-0003126,COc1ccc(C(NC(=O)N2CCC3(C2)C(=O)Nc2ccccc23)c2ccc(C)cc2)cc1,5.2,FQZXOYOLOHFNNF-UHFFFAOYSA-N,0.2236842,5.6,5.106158344350144,False,False,False
OADMET-0003125,COc1cc(NC(=O)C(C)c2c(F)cccc2F)cnc1OC,4.91,UADQNQORGPSEJD-UHFFFAOYSA-N,0.26666668,5.72,5.556242768146922,False,False,False
OADMET-0003124,O=C(N[C@]12CC[C@H](C[C@@H]1n1cc(-c3ccc4c(c3)CCC4)nn1)C2)c1cnc2cn[nH]c2c1,5.99,NBHKZXLPYSDYTD-JQRIVJTKSA-N,0.19469027,5.48,5.63280342840517,False,False,False
OADMET-0003123,CCC(Oc1ccccc1C)C(=O)N1CCC(c2ncccn2)C1,5.17,BAUSDRIJDNIZNW-UHFFFAOYSA-N,0.25641027,4.95,5.179976414324724,False,False,False
OADMET-0003122,COc1cc(OC)cc(C(=O)N(C)Cc2cccc(C)c2)c1,5.37,QBMXBWJGVUKDQR-UHFFFAOYSA-N,0.23880596,5.47,5.1438559374699055,False,False,False
OADMET-0003121,CN(C)Cc1cc(C(=O)NC(CC2CC2)c2cc(F)cc(Br)c2)no1,5.43,VHYXSIXQTDREAK-UHFFFAOYSA-N,0.17977528,5.7,5.735415879389514,False,False,False
OADMET-0003120,O=C1CCCN1Cc1ccccc1NCc1cnc(-c2ccsc2)s1,5.37,JICCVDIDAFNKEU-UHFFFAOYSA-N,0.17391305,4.95,4.964879296346819,False,False,False
OADMET-0003119,CCOc1ccccc1CCC(=O)N1CCN(c2ccc(C(N)=O)cc2)CC1,5.17,GCBKZZOHEKOJNH-UHFFFAOYSA-N,0.22535211,4.5,5.21651051695387,False,False,False
OADMET-0003118,COc1cc(OC)c(S(=O)(=O)n2nc(C)cc2C)cc1S(=O)(=O)n1nc(C)cc1C,6.3100000000000005,UZRQOSFDZJTFGF-UHFFFAOYSA-N,0.29310346,5.98,6.255863923286202,False,False,False
OADMET-0003117,COc1ccc(C)cc1S(=O)(=O)Nc1cc(Cl)cc(Cl)c1,5.08,MEUXVMNOWUHXPO-UHFFFAOYSA-N,0.30645162,6.0,6.025999927520752,False,True,False
OADMET-0003116,CC(=O)Nc1ccc(NS(=O)(=O)c2ccc(Cl)c3ccccc23)cc1,5.19,ZRHNXWBSROZBTN-UHFFFAOYSA-N,0.23076923,4.45,4.619514097995615,False,False,False
OADMET-0003114,CN1C(=O)C(C)(C)COc2ccc(NC(=O)Cc3ccsc3)cc21,5.13,AMORLHVVBKZQJY-UHFFFAOYSA-N,0.23255815,4.89,5.13312488610102,False,False,False
OADMET-0003113,Cc1cc(SCC(=O)Nc2ccc(N(C)C)cc2)nc2ccccc12,5.62,CEZWATQPKVMJIE-UHFFFAOYSA-N,0.28070176,4.45,4.820672608551985,False,False,False
OADMET-0003112,O=S(=O)(c1cncc(F)c1)N1CC(c2ccccc2)C2(CCC2)C1,5.54,AZRATPDFZDQVMN-UHFFFAOYSA-N,0.23469388,4.78,5.638570994677851,False,False,False
OADMET-0003111,N#Cc1cc(C(=O)N[C@H]2CC[C@H]2c2ccccc2)cnc1C(F)(F)F,5.71,PTEFOBJMOFRBQN-GJZGRUSLSA-N,0.21428572,4.75,5.541756443024712,False,False,False
OADMET-0003110,O=C(NCc1ccc(O)c(Cl)c1)C1(c2ccccc2)CCCO1,5.45,SQJMMPMDMDJGMZ-UHFFFAOYSA-N,0.21839081,5.52,5.334122718810131,False,False,False
OADMET-0003109,O=C(NCC1(Cc2ccccc2)CCC1)c1cccc2cn[nH]c12,5.64,AMWPMSHAYVPOHP-UHFFFAOYSA-N,0.22891566,4.89,5.420419706641939,False,False,False
OADMET-0003108,CC1(c2ccccc2C(=O)N2CCOC3(CCS(=O)(=O)C3)C2)CC1,5.15,YQDNACIQKSXLHQ-UHFFFAOYSA-N,0.1875,6.32,5.78052940211998,False,False,False
OADMET-0003107,COC(=O)c1cnn(C)c1NC(=O)C(=O)NC1(Cc2ccc(Cl)cc2Cl)CCC1,5.48,ZTHDSRDJLFTXHB-UHFFFAOYSA-N,0.24,4.95,5.188304695169278,False,False,False
OADMET-0003106,CC1(C)CC(NC(=O)c2ncoc2-c2ccc3c(c2)OCCO3)c2ccc(F)cc2O1,5.43,INBCSICKPLQLSJ-UHFFFAOYSA-N,0.22580644,4.89,5.399662755317677,False,False,False
OADMET-0003105,O=S(=O)(c1ccc(CNC2(Cc3ccc(F)cc3)CCOCC2)o1)N1CCCC1,5.5,IEDWIFXSXDFAGI-UHFFFAOYSA-N,0.23655914,5.9,6.102169218312967,False,False,False
OADMET-0003104,CCc1cccnc1C(=O)NCc1cc2ccccc2n(C)c1=O,5.46,YFHAUHXJFQRZJQ-UHFFFAOYSA-N,0.22891566,5.3,5.295300363590305,False,False,False
OADMET-0003103,O=C(NCC1(Cc2ccccc2)CCCCC1)C1CCCc2[nH]nnc21,5.22,GURBONBUUXVWOP-UHFFFAOYSA-N,0.21333334,4.5,5.174866274999217,False,False,False
OADMET-0003102,CC(C)c1c(C(=O)N[C@@H]2C=C[C@H](CO)C2)cnn1-c1ccccc1Cl,5.82,PPNQDLZSWDJVIH-UONOGXRCSA-N,0.21348314,4.89,5.07422556698671,False,False,False
OADMET-0003101,Cc1cccc2oc(C(=O)N3Cc4cnn(C)c4CC(C)(C)C3)cc12,5.61,BIFLDVCMWKAYEW-UHFFFAOYSA-N,0.2020202,5.8,5.133249549564009,False,False,False
OADMET-0003100,CCc1ncnc(NC(c2ccc(OC)cc2)c2nccn2C)c1F,4.99,IRILDYRWEBENQD-UHFFFAOYSA-N,0.21052632,4.95,5.432172851162527,False,False,False
OADMET-0003099,CC(C)C(=O)Nc1nc(CC(=O)N2CCCN(C)c3cc(F)ccc32)cs1,5.7,VZYBSSGCMRPKIK-UHFFFAOYSA-N,0.25,7.75,6.886848468532217,False,False,False
OADMET-0003098,CCC1(CC)CNC(=O)C1NC(=O)CCOc1ccccc1F,5.14,ZPTDEXVVZAVPKR-UHFFFAOYSA-N,0.25,5.6,5.314657985169624,False,False,False
OADMET-0003097,CCOc1ccc(OCC)c(S(=O)(=O)Nc2cc(Cl)ccc2OC)c1,5.9,CQPLNKWKAKVWTP-UHFFFAOYSA-N,0.3181818,5.64,6.405691107053695,False,True,False
OADMET-0003095,O=C(Nc1cc(C(=O)N2Cc3cccc(O)c3C2)ccn1)C1CC1,4.77,BXIMREWMPPBGJV-UHFFFAOYSA-N,0.19753087,4.95,4.794123412611898,False,False,False
OADMET-0003094,COC(C)(C(=O)O)C(=O)Nc1ccc(Oc2ccc(C)c(C)c2)nc1,5.02,OTXFLQANJZYXNM-UHFFFAOYSA-N,0.23880596,4.5,5.307359254328083,False,False,False
OADMET-0003093,O=C(NCCC1C(=O)Nc2ccccc21)c1cc2c(s1)CCCCC2,4.76,SCTHNWLHNCWRED-UHFFFAOYSA-N,0.20779221,4.925,4.964687592647041,False,False,False
OADMET-0003092,Cc1ccc(S(=O)(=O)NCCC(=O)N2CCNC(=O)C2)cc1C,3.69,RGSDHILYTGIJDS-UHFFFAOYSA-N,0.20731707,5.8,5.822164256752933,False,False,False
OADMET-0003090,CC(NC(=O)c1cnn(-c2ccccc2F)c1-n1cccc1)C(=O)NCc1ccco1,4.86,XJUQMKZVPAOGRQ-UHFFFAOYSA-N,0.20212767,5.22,5.316827567248244,False,False,False
OADMET-0003089,O=C(Cn1c(=O)oc2ccc(F)cc21)N1CCC(C(=O)N2CCCC2)CC1,2.08,KWMJQZUPACDVHZ-UHFFFAOYSA-N,0.26506025,5.11,5.716201189166817,False,False,False
OADMET-0003088,CC12CC(NC(=O)N1Cc1cccc(F)c1)c1ccccc1O2,6.14,RZAMWLOBQMBNHN-UHFFFAOYSA-N,0.21176471,4.89,4.980234481200722,False,False,False
OADMET-0003087,Cc1ccc2nc(NC(=O)N3CCc4cn[nH]c4C3)sc2n1,3.13,GOWUOEBKQKBVMB-UHFFFAOYSA-N,0.18604651,4.95,5.168287610064186,False,False,False
OADMET-0003086,CCc1c(-c2ccncc2)n[nH]c1NC(=O)c1ccnn1C1CCC1,2.01,YXTSUZQBQRQJPT-UHFFFAOYSA-N,0.2159091,4.89,5.409068595412619,False,False,False
OADMET-0003085,Cn1cnc2c1CCN(C(=O)c1nc(-c3cccs3)n(-c3ccccc3)n1)C2,4.21,OFCAZISUDVYWIU-UHFFFAOYSA-N,0.18888889,4.95,4.919322220935298,False,False,False
OADMET-0003084,Cc1ccc2c(c1)CN(C(=O)Nc1cc(C)n(C(C)C)n1)CCO2,5.42,GRETURNQUURUGU-UHFFFAOYSA-N,0.18421052,5.16,5.301524669726386,False,False,False
OADMET-0003083,Cc1ccc(-n2[nH]c(C(=O)NC(C)(C)C(C)(C)O)cc2=O)cc1,1.76,XSANTWFSGVEXRN-UHFFFAOYSA-N,0.24324325,5.7,5.542665528722396,False,False,False
OADMET-0003082,c1cnc2ccc(CNc3ncnc4sccc34)cc2c1,1.77,RUWDIHYCVZUURS-UHFFFAOYSA-N,0.20238096,5.235,4.908481524436773,False,False,False
OADMET-0003081,Cc1cccc(-c2noc(C3CN(C)C(=O)c4ccccc43)n2)c1,5.59,VOQXZWMHDLTRAO-UHFFFAOYSA-N,0.225,5.1,5.082683702110588,False,False,False
OADMET-0003080,Cc1c(C(C)C)n[nH]c1NC(=O)C(C)(C)Nc1ccccc1,4.89,KMKCUDVUUQGJMZ-UHFFFAOYSA-N,0.23636363,4.45,4.864652257902496,False,False,False
OADMET-0003079,Cc1ccc(C(=O)Nc2ccc(-c3nc4cc(F)ccc4s3)cc2C)nn1,2.88,IVWUFPZABFLCKR-UHFFFAOYSA-N,0.22352941,5.7,5.569744552847127,False,False,False
OADMET-0003078,CCOc1cccnc1N1CCN(c2nc(C)cc(C)n2)CC1,5.28,ZFZIGEUMELMULX-UHFFFAOYSA-N,0.27142859,4.95,4.818648675963108,False,False,False
OADMET-0003077,CC(C)C(NC(=O)c1cc(C(F)F)n(C)n1)c1nnc2ccccn12,4.32,BIFXKTUGISMBPU-UHFFFAOYSA-N,0.1923077,5.6,5.331075932543401,False,False,False
OADMET-0003076,CCOC(=O)[C@H]1CCC[C@H]1NC(=O)c1n[nH]c2nc[nH]c(=O)c12,3.86,ZGHCLLNXTCYXPM-JGVFFNPUSA-N,0.22666667,5.565,5.04533522709236,False,False,False
OADMET-0003075,Nc1nccc(C2CCCN(C(=O)c3ccc(OC4CCCC4)nc3)C2)n1,4.99,QQMNWYQMIWOCAG-UHFFFAOYSA-N,0.26436782,5.72,5.67129553028334,False,False,False
OADMET-0003073,CC(CO)(CNc1ncnc2sccc12)Cc1cccs1,3.14,PPLFVYMZLYWYGR-UHFFFAOYSA-N,0.15555556,4.875,5.161154569111289,False,False,False
OADMET-0003071,c1cc(C2(c3noc(Cc4cnn5c4CCCC5)n3)CCC2)ccn1,5.59,AKQLVAFYTFYBDM-UHFFFAOYSA-N,0.18666667,4.6,5.132375874147261,False,False,False
OADMET-0003070,CN(C)c1cncc(-c2nc(C(C)(C)NC(=O)OC(C)(C)C)no2)c1,5.25,GFQLVKZAORDGNJ-UHFFFAOYSA-N,0.24731183,4.3,4.765229480363838,False,False,False
OADMET-0003069,OCC(Nc1ncnc2c1oc1ccccc12)c1c(F)cccc1F,5.7,GBKPILDGEGGVEI-UHFFFAOYSA-N,0.18085106,5.8,5.320847110676567,False,False,False
OADMET-0003068,O=C1CCCN1c1ccc(S(=O)(=O)Nc2cccc(O)c2)cc1,5.41,LDJYNPQUIPZXAN-UHFFFAOYSA-N,0.22857143,7.6,6.133360706812383,False,False,False
OADMET-0003067,CC(C)(C)OC(=O)NC(c1nc(Cc2cccnc2)no1)C1CCC1,5.21,ZGFSSHVASOOURZ-UHFFFAOYSA-N,0.24770643,4.825,5.249271111831422,False,False,False
OADMET-0003066,CCCN1Cc2cccc(NS(=O)(=O)c3ccc(OC)c(F)c3C)c2C1,5.07,KDRRLLRZRJIGQW-UHFFFAOYSA-N,0.225,6.0,5.986500844713522,False,False,False
OADMET-0003065,Cc1ccc(F)c(Br)c1C(=O)NCC(C)(C)C1CCOCC1,5.14,IXZOQLLYSKOHGV-UHFFFAOYSA-N,0.20689656,5.74,5.663087493595136,False,False,False
OADMET-0003064,Cc1cc(F)ccc1[C@@H](C)NC(=O)c1ccc(C#N)n1C,5.32,BVVVYYMAFBJCKR-LLVKDONJSA-N,0.25974026,5.7,5.763890522195826,False,False,False
OADMET-0003063,O=C(NCc1nnc(C2CC2)o1)c1noc2c1CCc1ccccc1-2,5.11,OOOHETDYFNPHGO-UHFFFAOYSA-N,0.22772278,5.22,5.005663706356365,False,False,False
OADMET-0003062,Cc1cnc(S(=O)(=O)Cc2cc(C(F)(F)F)nn2C)c(C)c1,4.84,GQZRKHPHKOFSIM-UHFFFAOYSA-N,0.24285714,6.0,5.519404620570765,False,False,False
OADMET-0003061,Cc1c(CN(C)C(=O)c2nn(-c3ccccc3)c3c2CCC3)cnn1C,4.94,MASREFOWRULMAS-UHFFFAOYSA-N,0.20779221,5.51,4.947196779051709,False,False,False
OADMET-0003060,CCc1ccc(NCc2nc(C)c(C)s2)cc1S(N)(=O)=O,5.45,ZUTYWRAFYVMMBK-UHFFFAOYSA-N,0.20238096,4.57,5.748603665873004,False,False,False
OADMET-0003059,Cc1ccc2[nH]c(C(=O)N3CCNC(=O)C3c3ccccc3F)cc2c1,5.17,JWDFHTDYIIEBOU-UHFFFAOYSA-N,0.2,5.6,5.427121924382067,False,False,False
OADMET-0003057,CC(C)c1nccc(N2CCN(c3cccc4[nH]c(=O)[nH]c34)CC2)n1,2.1,SJTSCEXRXKNNON-UHFFFAOYSA-N,0.19178082,5.46,5.495164157492584,False,False,False
OADMET-0003056,NC(=O)c1cccc(NC(=O)NCC2C3CC4CC(C3)CC2C4)c1,4.94,OFYRXFGVIZMXNC-UHFFFAOYSA-N,0.21428572,4.45,4.906310651113727,False,False,False
OADMET-0003055,Cc1cc(NS(=O)(=O)c2cc(F)ccc2OC(C)C)cnc1C,5.63,FTKRTBIUYBODIY-UHFFFAOYSA-N,0.2638889,6.62,5.905363738064152,False,False,False
OADMET-0003054,O=c1[nH]c(-c2ccncn2)nc2sc(-c3ccccc3)cc12,3.63,RATKKXSEXSRTBW-UHFFFAOYSA-N,0.20731707,5.3,5.183542566214096,False,False,False
OADMET-0003053,O=C(c1nc(-c2ccccc2)n(-c2ccccc2)n1)N1CC2CCC(O)C2C1,4.87,UIBAWUZCMUPZDK-UHFFFAOYSA-N,0.18947369,5.24,4.862876698523634,False,False,False
OADMET-0003052,CC(C)(NS(C)(=O)=O)c1cn(-c2cc(Cl)cc(Cl)c2)nn1,4.84,NBKSIZWVZWBNMA-UHFFFAOYSA-N,0.31746033,6.11,6.2390085367716805,False,True,False
OADMET-0003051,COc1ccc(NC(=O)NC(C)c2cccc(C#N)c2)cc1S(=O)(=O)NC1CC1,5.21,LVEVPLSKVQASHM-UHFFFAOYSA-N,0.2647059,4.85,5.9261059919401475,False,False,False
OADMET-0003050,c1cc(N2CCCC2)ncc1-c1nc(-c2cn(C3CC3)nn2)cs1,3.8,UOPJTIRQMFGSRZ-UHFFFAOYSA-N,0.1637931,6.0,5.907237004093747,False,False,False
OADMET-0003049,COCc1nnc([C@]23CC[C@H]2CCN3C(=O)c2cc(O)c3ccsc3c2)o1,5.18,RFSPQMJCMKWVTE-BUXKBTBVSA-N,0.1904762,4.3,5.0263877660170575,False,False,False
OADMET-0003048,CNS(=O)(=O)c1cccc2c1CCN(C(=O)C1(c3ccccc3C)CCC1)C2,6.46,WNXGHKRZFYGEMQ-UHFFFAOYSA-N,0.23232323,4.85,5.090965274565557,False,False,False
OADMET-0003047,C=CCn1c(SCC(=O)NCc2ccco2)nc2scc(-c3ccc(C)cc3)c2c1=O,5.03,VHPQQAXZOZVVCL-UHFFFAOYSA-N,0.2244898,4.89,5.35006555087669,False,False,False
OADMET-0003046,O=C(c1ccc2c(c1)CCCN2)N1CCCCC1C(F)F,5.355,RSXPNCZXNWPWJE-UHFFFAOYSA-N,0.23809524,5.13,5.75582894331898,False,False,False
OADMET-0003045,COc1cc(C)c(C(C)C)cc1S(=O)(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,5.22,YASXZTRMWYNOHY-UHFFFAOYSA-N,0.33333334,6.08,5.804733629661136,False,True,False
OADMET-0003044,COc1cc(Cl)ccc1S(=O)(=O)NC(C)c1nc2ccccc2n1C(F)F,5.59,AUNZZXHMCSEIJK-UHFFFAOYSA-N,0.2820513,6.3,6.138018371263226,False,False,False
OADMET-0003043,COc1ccc(Br)cc1S(=O)(=O)Nc1ccccc1C(C)C,6.34,VYRTUGVAQZIPMP-UHFFFAOYSA-N,0.26760563,6.08,5.804608221606075,False,False,False
OADMET-0003042,Cc1cc(C(=O)NC[C@@H]2CC(=O)N(C(C)(C)C)[C@H]2c2cnn(C)c2)cs1,5.0,OTDNIPBKKBRUCL-SUMWQHHRSA-N,0.18947369,5.235,5.390986233215193,False,False,False
OADMET-0003041,CC(C)CCOc1ccc(S(=O)(=O)N2CC(=O)Nc3ccccc32)cc1,5.36,VWYPEFSGSWJMAM-UHFFFAOYSA-N,0.22619048,7.26,7.034338598674954,False,False,False
OADMET-0003040,Cc1ccc(N(C)S(=O)(=O)c2ccc3c(c2)sc(=O)n3C)cc1,5.04,VIGJLEAQNOPPKJ-UHFFFAOYSA-N,0.24657534,5.025,5.863503737226708,False,False,False
OADMET-0003039,CCS(=O)(=O)N1CCC(NC(=O)C(C)(C)c2csc(-c3ccccc3F)n2)CC1,5.42,FLZOLJHMDIPSOS-UHFFFAOYSA-N,0.24444444,6.545,6.003899834361666,False,False,False
OADMET-0003038,O=C(NC1CC1)c1ccc(CN(Cc2ccco2)S(=O)(=O)c2ccc(F)cc2F)cc1,4.87,BUPXWBQBEMEFBS-UHFFFAOYSA-N,0.21495327,5.56,5.647587366289978,False,False,False
OADMET-0003037,N#Cc1c(NC(=O)c2cccc(F)c2Cl)n(CCc2ccccc2)c2nc3ccccc3nc12,5.58,QSSXHPWRUONTRR-UHFFFAOYSA-N,0.3125,6.0,5.389233802395913,False,True,False
OADMET-0003036,COc1ccc(-n2c(SCc3cc(C)no3)nc3ccccc3c2=O)cc1,5.11,ZSRHYKAYHWKNJE-UHFFFAOYSA-N,0.24050634,5.47,5.390913880155173,False,False,False
OADMET-0003035,COc1ccc(OCC(=O)NCC2c3ccccc3C(=O)N2C)cc1,5.27,ZBZSGCBXQTWKCO-UHFFFAOYSA-N,0.2238806,5.6,5.243270659363337,False,False,False
OADMET-0003034,O=C(Nc1cccc(N2CCNC2=O)c1)N1Cc2ccccc2C(c2ccccc2)C1,5.22,XOJOXZSBAYBBPA-UHFFFAOYSA-N,0.2,4.575,4.695950231384228,False,False,False
OADMET-0003033,CC(C)c1ccccc1NC(=O)[C@H]1C[C@H]1CNC(=O)OC(C)(C)C,5.16,UCBWARHKQCCXPF-ZFWWWQNUSA-N,0.21666667,4.55,4.995916648407774,False,False,False
OADMET-0003032,COc1cc(Cl)ccc1NC(=O)c1cccc(Nc2cnccn2)c1,4.31,YRRHXQBCLVLMPM-UHFFFAOYSA-N,0.24050634,6.44,5.870631049824474,False,False,False
OADMET-0003031,CC(NC(=O)CC(C)(C)C)C(=O)NCC1CCN(c2ccc(F)c(F)c2)C1,4.99,QLSLQEHBFFZZSD-UHFFFAOYSA-N,0.26136363,6.28,6.202637254228191,False,False,False
OADMET-0003030,Cc1ccc(C)c(NC(=O)C(c2ccccc2)N2CCC(c3nnc4ccccn34)CC2)c1,5.04,KEZQXRKVMXZDQJ-UHFFFAOYSA-N,0.2125,5.16,5.035131751884507,False,False,False
OADMET-0003029,Cc1scc(C(=O)Nc2sc3c(c2C(=O)NCC2CCCO2)CCCC3)c1C,5.44,UWCQUEXOXSLDTB-UHFFFAOYSA-N,0.18987341,5.16,5.132639498563078,False,False,False
OADMET-0003028,CC(NC(=O)N1CC(O)CC1C1CC1)c1cccc2cccnc12,5.22,UXWIBBBEPHWPOW-UHFFFAOYSA-N,0.22093023,5.22,5.527965611398039,False,False,False
OADMET-0003027,CC(C)(C)c1nc(-c2nc3cccc(F)c3c(=O)[nH]2)co1,4.98,QTNWAPPUIVRJJA-UHFFFAOYSA-N,0.2,4.89,5.024964959290903,False,False,False
OADMET-0003026,CC(C)(C)OC(=O)NC1CCCC2CN(C(=O)C3(Cc4ccccc4)CC3)CC21,5.8,TYFRXPPHHFORSF-UHFFFAOYSA-N,0.2247191,4.89,5.236939346604804,False,False,False
OADMET-0003025,O=c1c2ccccc2n2c(SCC3CC3)nnc2n1Cc1ccccc1,5.6,GESMFQNJXSICBZ-UHFFFAOYSA-N,0.20779221,6.0,5.4036380168593245,False,False,False
OADMET-0003024,CC1(C)CC(NC(=O)CCn2cnc3ccccc3c2=O)c2ccc(F)cc2O1,5.09,JNCQYJUKJOXJPA-UHFFFAOYSA-N,0.25233644,5.56,5.022891437796899,False,False,False
OADMET-0003023,COc1ccc(S(=O)(=O)N2CCC(O)(Cc3ccccc3F)CC2)cc1Cl,4.88,IPTMKVRVKHYFNV-UHFFFAOYSA-N,0.2820513,6.2,6.327489404334915,False,False,False
OADMET-0003022,CC1(C)CCN(c2nccnc2S(N)(=O)=O)CC1c1ccccc1,5.19,AQNAUEYALSYHBP-UHFFFAOYSA-N,0.1923077,6.16,5.216807596276417,False,False,False
OADMET-0003021,CCC(C)NC(=O)c1ccc(NC(=O)Nc2ccn(Cc3ccccc3C)n2)cc1,5.53,QBHTVIYYTSWUEG-UHFFFAOYSA-N,0.21568628,4.85,4.946048366076493,False,False,False
